user_query,command,description
Can you tell me how to enable sudo for 'newuser'?,usermod -aG sudo newuser,Adds newuser to the sudo group.
What's the command to grant 'newuser' root privileges?,usermod -aG sudo newuser,Adds newuser to the sudo group.
How can I make 'newuser' an administrator on this system?,usermod -aG sudo newuser,Adds newuser to the sudo group.
I want to allow 'newuser' to use the sudo command. How do I do that?,usermod -aG sudo newuser,Adds newuser to the sudo group.
Please show me how to add 'newuser' to the sudoers group,usermod -aG sudo newuser,Adds newuser to the sudo group.
How do I assign 'newuser' to the group that has sudo permissions?,usermod -aG sudo newuser,Adds newuser to the sudo group.
What's the proper way to give 'newuser' elevated privileges?,usermod -aG sudo newuser,Adds newuser to the sudo group.
I need to make 'newuser' a sudoer. What command should I use?,usermod -aG sudo newuser,Adds newuser to the sudo group.
How do I let 'newuser' run commands with administrative rights?,usermod -aG sudo newuser,Adds newuser to the sudo group.
Give 'newuser' access to `sudo`,usermod -aG sudo newuser,Adds newuser to the sudo group.
Run `groupadd newgroup`,groupadd newgroup,Creates a new group named newgroup.
Create a new group called `newgroup`,groupadd newgroup,Creates a new group named newgroup.
I need to add a group named `newgroup`,groupadd newgroup,Creates a new group named newgroup.
Please execute `groupadd newgroup`,groupadd newgroup,Creates a new group named newgroup.
"Set up a new group for me, named `newgroup`",groupadd newgroup,Creates a new group named newgroup.
Could you make a group called `newgroup`?,groupadd newgroup,Creates a new group named newgroup.
Add the group `newgroup`,groupadd newgroup,Creates a new group named newgroup.
I'd like to establish a group called `newgroup`,groupadd newgroup,Creates a new group named newgroup.
Make `newgroup` a new system group,groupadd newgroup,Creates a new group named newgroup.
Can you create a user group called `newgroup`?,groupadd newgroup,Creates a new group named newgroup.
Perform the `groupadd newgroup` command,groupadd newgroup,Creates a new group named newgroup.
Initiate the creation of a group named `newgroup`,groupadd newgroup,Creates a new group named newgroup.
How do I list all processes running for a specific user?,ps -u user,Lists processes owned by user.
Can you show me the processes owned by a user?,ps -u user,Lists processes owned by user.
I need to view the processes that a particular user is running,ps -u user,Lists processes owned by user.
What's the command to display processes belonging to a user?,ps -u user,Lists processes owned by user.
How do I check the running processes of a user account?,ps -u user,Lists processes owned by user.
Tell me how to get a list of a user's processes,ps -u user,Lists processes owned by user.
Display processes for a given user,ps -u user,Lists processes owned by user.
I want to see what processes are active under a user,ps -u user,Lists processes owned by user.
How can I find all processes associated with a given user?,ps -u user,Lists processes owned by user.
Show me the current processes for a user,ps -u user,Lists processes owned by user.
What's the way to list processes owned by a specific user?,ps -u user,Lists processes owned by user.
Can you give me the command to view all processes for a user?,ps -u user,Lists processes owned by user.
Kill all processes owned by user,pkill -u user,Terminates all processes owned by user.
Terminate every process for user,pkill -u user,Terminates all processes owned by user.
Stop all tasks running as user,pkill -u user,Terminates all processes owned by user.
End everything user is currently running,pkill -u user,Terminates all processes owned by user.
Force close all of user's processes,pkill -u user,Terminates all processes owned by user.
Wipe out all processes belonging to user,pkill -u user,Terminates all processes owned by user.
Clean up all processes by user,pkill -u user,Terminates all processes owned by user.
I need to kill all processes started by user,pkill -u user,Terminates all processes owned by user.
Shut down all user-owned processes,pkill -u user,Terminates all processes owned by user.
Get rid of all processes user owns,pkill -u user,Terminates all processes owned by user.
Halt all of user's running jobs,pkill -u user,Terminates all processes owned by user.
Please terminate all processes for user,pkill -u user,Terminates all processes owned by user.
Run htop with a tree view of processes,htop -t,Runs htop with a tree view of processes.
How do I start htop showing the process hierarchy?,htop -t,Runs htop with a tree view of processes.
Could you please launch htop in tree mode?,htop -t,Runs htop with a tree view of processes.
I need to see the process tree. Use htop for that,htop -t,Runs htop with a tree view of processes.
Show me the processes as a tree using htop,htop -t,Runs htop with a tree view of processes.
Execute htop and display processes hierarchically,htop -t,Runs htop with a tree view of processes.
Start htop with its tree display feature,htop -t,Runs htop with a tree view of processes.
"Run htop, ensuring the tree view is active",htop -t,Runs htop with a tree view of processes.
Provide the htop tree view,htop -t,Runs htop with a tree view of processes.
Launch htop with the process tree visualization,htop -t,Runs htop with a tree view of processes.
I'd like to use htop to visualize the process hierarchy,htop -t,Runs htop with a tree view of processes.
Open htop with processes shown in a tree structure,htop -t,Runs htop with a tree view of processes.
Open `file.txt` in Vim with line numbers,vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
"Edit `file.txt` in Vim, displaying line numbers",vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
Launch Vim for `file.txt` and turn on line numbering,vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
Could you open `file.txt` in Vim with the lines numbered?,vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
I need to view `file.txt` in Vim; please show the line numbers,vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
How do I open `file.txt` in Vim and have the line numbers visible?,vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
"Vim `file.txt`, ensure line numbers are enabled",vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
"Open `file.txt` in Vim, and activate line numbering",vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
Run Vim on `file.txt` with line numbers displayed,vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
"I want to edit `file.txt` with Vim, showing line numbers",vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
Could you open `file.txt` in Vim with the 'set number' option?,vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
Start Vim with `file.txt` and let me see the line numbers,vim -c 'set number' file.txt,Opens file.txt in Vim with line numbers enabled.
How do I open `config.conf` in Nano without line wrapping?,nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
"I need to edit `config.conf` using Nano, and I don't want lines to wrap. What's the command?",nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
What's the Nano command to open `config.conf` with word wrap disabled?,nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
"Can you show me how to open `config.conf` in Nano, making sure long lines aren't wrapped?",nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
How can I view `config.conf` in Nano without automatic line breaks?,nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
"I'm trying to edit `config.conf` in Nano, but it's wrapping lines. How do I prevent that when opening the file?",nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
Please give me the command to open `config.conf` with Nano and keep lines unwrapped,nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
What's the command to edit `config.conf` in Nano and disable the line wrapping feature?,nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
How do I open `config.conf` with Nano and have the lines display without wrapping?,nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
I need to use Nano to open `config.conf` without any line breaks,nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
How do I tell Nano to open `config.conf` and not wrap long lines?,nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
"Give me the command to open `config.conf` in Nano, specifically to turn off line wrapping",nano -w config.conf,Opens config.conf in Nano without wrapping long lines.
Run `cd /usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
Navigate to `/usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
Change my current directory to `/usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
Go to `/usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
Please `cd` into `/usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
I need to get into `/usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
Switch to the `/usr/local/bin` directory,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
Set the working directory to `/usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
Take me to `/usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
Can you put me in `/usr/local/bin`?,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
Move into `/usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
I'd like to be in `/usr/local/bin`,cd /usr/local/bin,Changes the current directory to /usr/local/bin.
List files by size,ls -S,"Lists files sorted by size, largest first."
Sort files by their size,ls -S,"Lists files sorted by size, largest first."
How do I list files with the largest ones first?,ls -S,"Lists files sorted by size, largest first."
"Show me the files, sorted by size",ls -S,"Lists files sorted by size, largest first."
What's the command to list files sorted by size?,ls -S,"Lists files sorted by size, largest first."
"I need to see my files, ordered by size",ls -S,"Lists files sorted by size, largest first."
How do I make `ls` sort by file size?,ls -S,"Lists files sorted by size, largest first."
"Display file entries, ordered by allocated space",ls -S,"Lists files sorted by size, largest first."
"Can you show me the files, biggest first?",ls -S,"Lists files sorted by size, largest first."
I want a list of files from largest to smallest,ls -S,"Lists files sorted by size, largest first."
"List files, sorted by size, largest first",ls -S,"Lists files sorted by size, largest first."
How do I list files and sort them by their size?,ls -S,"Lists files sorted by size, largest first."
"Copy file.txt to /backup, showing verbose output",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"Please duplicate file.txt into the /backup folder, with verbose feedback",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"I need to transfer file.txt to /backup, and I want to see the details of the copy operation",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"Could you put file.txt into /backup, making sure to report its progress?",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
How do I perform a verbose copy of file.txt to /backup?,cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"Execute the command to copy file.txt to the /backup directory, verbosely",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"I'd like to copy file.txt to /backup, and confirm the action with output",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"Send file.txt to /backup, displaying all intermediate steps",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"Please copy file.txt to the /backup location, and let me know exactly what's happening",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"Can you copy file.txt to /backup, with the verbose flag enabled?",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"Duplicate file.txt to /backup, and provide detailed output",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"Place file.txt in /backup, and output the verbose information",cp -v file.txt /backup,Copies file.txt to /backup with verbose output.
"Move `dir1` to `/archive`, but only if it's newer than the destination or doesn't exist there",mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
"Could you transfer `dir1` into `/archive`, but only if the source is newer or the target is missing?",mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
"I need to relocate `dir1` to `/archive`, and please ensure it only replaces an older version or fills an empty spot",mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
Shift `dir1` to `/archive`. I want the move to happen only if `dir1` is newer than what's currently in `/archive`,mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
"Put `dir1` into `/archive`, updating it only if the source is more recent or not present at the destination",mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
"Please move `dir1` to `/archive`, but don't overwrite an existing `dir1` if it's already newer",mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
"Can you get `dir1` into `/archive`? Just move it if the `dir1` I'm providing is newer, or if there's no `dir1` in `/archive` yet",mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
Perform a conditional move of `dir1` to `/archive`; only move if the source is newer or doesn't exist at the target,mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
"Update `/archive` with `dir1`, but only apply the change if `dir1` is a newer version or if it's not present there",mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
Transfer the `dir1` directory to `/archive`. Only replace it if the source `dir1` has a more recent modification time,mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
I want to move `dir1` to `/archive`. Don't move it if `dir1` in `/archive` is already newer or equally new,mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
"Place `dir1` into `/archive`, ensuring it only moves if the source is newer or the destination path for `dir1` doesn't exist",mv -u dir1 /archive,Moves dir1 to /archive only if newer or missing.
How do I update only the access time of `file.txt`?,touch -a file.txt,Updates the access time of file.txt.
What's the command to change just the access time of `file.txt`?,touch -a file.txt,Updates the access time of file.txt.
I want to modify `file.txt`'s access timestamp without touching its modification time,touch -a file.txt,Updates the access time of file.txt.
How can I use `touch` to set *only* the access time for `file.txt`?,touch -a file.txt,Updates the access time of file.txt.
Mark `file.txt` as recently accessed,touch -a file.txt,Updates the access time of file.txt.
Update the `atime` for `file.txt`,touch -a file.txt,Updates the access time of file.txt.
Give me the command to update `file.txt`'s access timestamp,touch -a file.txt,Updates the access time of file.txt.
I need to adjust `file.txt`'s last accessed time,touch -a file.txt,Updates the access time of file.txt.
How do I refresh the access time of `file.txt`?,touch -a file.txt,Updates the access time of file.txt.
Can I update just the access time of `file.txt` with `touch`?,touch -a file.txt,Updates the access time of file.txt.
Show me how to set `file.txt`'s access time to now,touch -a file.txt,Updates the access time of file.txt.
What's the best way to update only the access time for `file.txt`?,touch -a file.txt,Updates the access time of file.txt.
"Show me the contents of file.txt, but compress any multiple blank lines",cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
"How can I display file.txt, but remove all redundant blank lines?",cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
I want to view file.txt and only keep single blank lines where there were multiple,cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
"Could you please output file.txt, ensuring that consecutive blank lines are squashed?",cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
What's the command to display 'file.txt' without showing groups of blank lines?,cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
"Display file.txt, consolidating any multiple blank lines into a single one",cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
I need to see 'file.txt' with excess blank lines eliminated,cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
"Show me 'file.txt', but trim any consecutive empty lines down to one",cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
How do I view 'file.txt' while suppressing multiple blank lines?,cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
"Can you print the content of file.txt to the screen, but get rid of all the extra blank lines?",cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
"I'd like to read file.txt, making sure only single blank lines are displayed",cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
"Output file.txt, reducing any sequence of blank lines to just one",cat -s file.txt,"Displays file.txt, suppressing multiple blank lines."
Could you please view `logfile.txt` using `less` and show the verbose status line?,less -M logfile.txt,Views logfile.txt in less with verbose status.
I need to examine `logfile.txt`. Can you open it with `less -M`?,less -M logfile.txt,Views logfile.txt in less with verbose status.
Would you mind opening `logfile.txt` in `less` and enabling the verbose status?,less -M logfile.txt,Views logfile.txt in less with verbose status.
Could you use `less` to view `logfile.txt` and ensure the status line shows full details?,less -M logfile.txt,Views logfile.txt in less with verbose status.
Please display `logfile.txt` using `less` with the `-M` option,less -M logfile.txt,Views logfile.txt in less with verbose status.
"I need to see `logfile.txt` with `less`, including the full status information at the bottom",less -M logfile.txt,Views logfile.txt in less with verbose status.
"Can you quickly `less` `logfile.txt` for me, with verbose output enabled?",less -M logfile.txt,Views logfile.txt in less with verbose status.
"Show me the contents of `logfile.txt` in `less`, displaying the comprehensive status",less -M logfile.txt,Views logfile.txt in less with verbose status.
"Let's check `logfile.txt` using `less`, and make sure we see the detailed progress line",less -M logfile.txt,Views logfile.txt in less with verbose status.
"Open `logfile.txt` in `less` for me, and ensure the verbose status is active",less -M logfile.txt,Views logfile.txt in less with verbose status.
"View `logfile.txt` with `less`, showing the complete status output",less -M logfile.txt,Views logfile.txt in less with verbose status.
Could you open `logfile.txt` with `less` so I can see the detailed status?,less -M logfile.txt,Views logfile.txt in less with verbose status.
How do I get the first 2 lines of file1.txt and file2.txt without showing the filenames?,head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
"What's the `head` command to display only the top two lines from file1.txt and file2.txt, suppressing the file headers?",head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
I need to view the first couple of lines from file1.txt and file2.txt. How can I do this without the `==> filename <==` output?,head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
"Show me the command to extract the first two lines of file1.txt and file2.txt, but in quiet mode",head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
How can I use `head` to display only the first two lines from multiple files (file1.txt and file2.txt) without the default file name separation?,head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
"Give me the command to display just the very top two lines of both file1.txt and file2.txt, without any file name labels",head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
I want to see the first 2 lines of file1.txt and file2.txt. How do I prevent `head` from adding the filenames?,head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
"What's the best way to get the first two lines from file1.txt and file2.txt, ensuring no file headers are displayed?",head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
How do I run `head -n 2` on file1.txt and file2.txt while making it quiet about the file names?,head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
"Tell me the Linux command to output only the first 2 lines of file1.txt and file2.txt, discarding the header lines that usually appear for each file",head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
Is there a way to display the first two lines of file1.txt and file2.txt without seeing the `==> filename <==` sections?,head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
"I need a command to quickly grab the initial two lines from file1.txt and file2.txt, without any extra file path info",head -q -n 2 file1.txt file2.txt,Displays the first 2 lines of file1.txt and file2.txt without headers.
How do I display the last two lines of `error.log` and include the filename header?,tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
"What's the command to show the final two entries of `error.log`, making sure the filename is visible?",tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
I need to view the last 2 lines of `error.log`. How do I ensure the filename is always displayed?,tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
How can I use `tail` to see the last two lines of `error.log` and have the filename appear as a header?,tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
"Show me the last 2 lines of `error.log`, and make sure it prints the file header",tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
Could you give me the command to get the very end (two lines) of `error.log` while also displaying the filename?,tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
"What's the Linux command to extract the final two lines from `error.log`, explicitly showing the file's name?",tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
"I want to see the last two lines of `error.log` with verbose output, meaning the filename should be shown",tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
How do I look at the two most recent lines in `error.log` and ensure the file's name is part of the output?,tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
"Display the bottom two lines of the `error.log` file, including the filename as a header",tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
"Give me the `tail` command for viewing the last two lines of `error.log`, always showing the filename",tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
How can I get the last 2 lines of `error.log` with its file header displayed?,tail -v -n 2 error.log,Displays the last 2 lines of error.log with file headers.
"How do I display my system's memory usage, refreshing every two seconds?",free -s 2,Displays memory usage every 2 seconds.
What's the command to get `free` to update its output every 2 seconds?,free -s 2,Displays memory usage every 2 seconds.
"Could you tell me how to monitor my RAM usage, with the display updating every two seconds?",free -s 2,Displays memory usage every 2 seconds.
"I need a command to continuously show memory usage, updating every 2s",free -s 2,Displays memory usage every 2 seconds.
How can I make `free` report memory statistics with a two-second interval?,free -s 2,Displays memory usage every 2 seconds.
"Give me the command to check memory usage repeatedly, showing new data every two seconds",free -s 2,Displays memory usage every 2 seconds.
What's the Linux command to view memory usage that refreshes automatically every two seconds?,free -s 2,Displays memory usage every 2 seconds.
"I'd like to see my memory consumption updated frequently, specifically every two seconds",free -s 2,Displays memory usage every 2 seconds.
"Show me how to get a live update of memory usage, every two seconds",free -s 2,Displays memory usage every 2 seconds.
"How do I keep an eye on my memory, refreshing the display every couple of seconds?",free -s 2,Displays memory usage every 2 seconds.
"What's the command to display memory status, refreshing the output every 2 seconds?",free -s 2,Displays memory usage every 2 seconds.
"I want to monitor my system's memory, with the display updating two seconds apart",free -s 2,Displays memory usage every 2 seconds.
How do I make `script.sh` executable for myself?,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
I need to grant execute permissions for `script.sh` to the file owner,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
What command do I use to allow me to run `script.sh`?,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
Could you give me the `chmod` command to add execute rights for the user on `script.sh`?,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
How can I set the execute bit for `script.sh` so I can run it?,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
I'm encountering 'Permission denied' when trying to run `./script.sh`. What's the fix?,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
"Make `script.sh` runnable by its owner, please",chmod u+x script.sh,Adds execute permission for the owner of script.sh.
I want to make `script.sh` an executable script for the current user,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
What's the command line instruction to add execute permission to `script.sh` for my user account?,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
How do I enable execution for the owner of `script.sh`?,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
I need to change the permissions on `script.sh` so I can run it. What's the command?,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
What's the best way to get `script.sh` to execute as a program for me?,chmod u+x script.sh,Adds execute permission for the owner of script.sh.
How do I recursively change the owner of `/var/www` to `user:group`?,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
Please provide the command to set `user:group` as the recursive owner for `/var/www`,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
I need to make `/var/www` and its entire contents owned by `user` and `group`. How do I accomplish this?,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
What's the command to assign `user:group` ownership to `/var/www` and everything within it?,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
Can you tell me how to recursively transfer ownership of `/var/www` to `user` and `group`?,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
The `/var/www` directory and all its subdirectories need to be owned by `user:group`. What's the appropriate command?,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
How can I ensure `user:group` is the owner for all files and directories inside `/var/www`?,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
I'm trying to change the ownership of `/var/www` and its children to `user:group` recursively. What's the syntax?,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
Give me the command to change `/var/www`'s recursive ownership to `user:group`,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
What's the command to recursively grant `user:group` ownership to `/var/www`?,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
"For the `/var/www` directory, I want to set `user` as the owner and `group` as the group, including all nested items. How?",chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
How do I set the ownership of `/var/www` to `user:group` for all files and folders in that path?,chown -R user:group /var/www,Recursively changes ownership of /var/www to user and group.
How do I list all installed packages using apt?,apt list --installed,Lists all installed packages on Debian-based systems.
What's the command to view every package currently installed on my system?,apt list --installed,Lists all installed packages on Debian-based systems.
Show me how to get a list of all installed software,apt list --installed,Lists all installed packages on Debian-based systems.
I need to see all packages that are installed; what's the Linux command?,apt list --installed,Lists all installed packages on Debian-based systems.
How can I check the inventory of packages I have installed?,apt list --installed,Lists all installed packages on Debian-based systems.
What's the proper way to list all system-wide installed packages?,apt list --installed,Lists all installed packages on Debian-based systems.
Can you tell me how to display all installed packages?,apt list --installed,Lists all installed packages on Debian-based systems.
I'm looking for the command to list everything installed via apt,apt list --installed,Lists all installed packages on Debian-based systems.
How do I get a comprehensive list of all installed applications?,apt list --installed,Lists all installed packages on Debian-based systems.
Give me the command to see all packages installed on this Debian-based system,apt list --installed,Lists all installed packages on Debian-based systems.
What command will show me a complete list of my installed software?,apt list --installed,Lists all installed packages on Debian-based systems.
How do I enumerate all packages that are present on my machine?,apt list --installed,Lists all installed packages on Debian-based systems.
Show me the yum history,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
How can I view yum's transaction history?,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
Display the list of past yum operations,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
I need to see the yum transaction log,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
What's the command to check yum history?,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
Could you run `yum history`?,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
List all previous yum transactions,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
Tell me what yum has done recently,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
I want to review yum's activities,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
How do I see the history of yum commands?,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
Check yum's past package management actions,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
What yum operations have occurred?,yum history,Displays the transaction history of yum on CentOS/RHEL systems.
Which package provides `/bin/bash`?,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
How do I find the package that owns `/bin/bash`?,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
What package installs the `/bin/bash` executable?,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
Could you tell me which package contains `/bin/bash`?,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
I need to determine which package is responsible for `/bin/bash`,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
Locate the package that provides the `/bin/bash` file,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
Which package is the source for `/bin/bash`?,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
Can you show me the package that provides `/bin/bash`?,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
What's the package that supplies `/bin/bash`?,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
Identify the package that includes `/bin/bash`,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
I want to know the package name that provides `/bin/bash`,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
Figure out which package provides the `/bin/bash` binary,dnf provides /bin/bash,Finds which package provides /bin/bash on Fedora-based systems.
Could you please ping google.com using 100-byte packets?,ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
"I'd like to run a ping to google.com, specifying a packet size of 100 bytes",ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
Let's test the connectivity to google.com by sending ICMP echo requests with 100-byte payloads,ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
"Ping google.com for me, but make the packets 100 bytes in size",ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
"Please execute the `ping` command targeting google.com, ensuring a 100-byte packet size",ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
Can we initiate a ping to google.com with 100-byte data packets?,ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
"I need to send ICMP echo requests to google.com, configuring the payload size to 100 bytes",ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
Could you quickly ping google.com with 100-byte packets?,ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
Could you check google.com's reachability by pinging it with 100-byte packets?,ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
"Please perform a ping to google.com, setting the data size to 100 bytes",ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
"Run the `ping` utility against google.com, sending 100-byte ICMP packets",ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
"I need to get some ping results from google.com, using 100-byte data segments",ping -s 100 google.com,Sends ICMP echo requests to google.com with 100-byte packets.
