user_query,command,description
Please tell me the command to break lines in `file.txt` after 80 characters,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
What's the syntax for `fold` to set a width of 80 for `file.txt`?,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
I want to wrap the text in `file.txt` to 80 character line lengths. How?,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
Give me the command to wrap `file.txt` at column,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
How do I make `file.txt` have a maximum line length of 80 characters?,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
Could you provide the command to wrap `file.txt` to 80 chars?,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
I'm trying to wrap `file.txt`'s lines to 80 characters. What's the command?,fold -w 80 file.txt,Wraps lines in file.txt to 80 characters.
Sort `file.txt`,sort file.txt,Sorts the lines of file.txt alphabetically.
How do I sort `file.txt`?,sort file.txt,Sorts the lines of file.txt alphabetically.
I need to sort the contents of `file.txt`,sort file.txt,Sorts the lines of file.txt alphabetically.
Can you please sort `file.txt` for me?,sort file.txt,Sorts the lines of file.txt alphabetically.
What's the command to sort `file.txt`?,sort file.txt,Sorts the lines of file.txt alphabetically.
Could you alphabetize the lines in `file.txt`?,sort file.txt,Sorts the lines of file.txt alphabetically.
Please run `sort` on `file.txt`,sort file.txt,Sorts the lines of file.txt alphabetically.
I want to arrange `file.txt` in alphabetical order,sort file.txt,Sorts the lines of file.txt alphabetically.
Get `file.txt` sorted,sort file.txt,Sorts the lines of file.txt alphabetically.
How can I sort `file.txt` alphabetically?,sort file.txt,Sorts the lines of file.txt alphabetically.
Execute the `sort` command for `file.txt`,sort file.txt,Sorts the lines of file.txt alphabetically.
Make `file.txt` sorted,sort file.txt,Sorts the lines of file.txt alphabetically.
How do I remove consecutive duplicate lines from `file.txt`?,uniq file.txt,Removes duplicate consecutive lines from file.txt.
What's the command to filter out adjacent identical lines in `file.txt`?,uniq file.txt,Removes duplicate consecutive lines from file.txt.
I need to process `file.txt` to show only unique consecutive lines. How can I do that?,uniq file.txt,Removes duplicate consecutive lines from file.txt.
Can you tell me how to use the `uniq` command on `file.txt`?,uniq file.txt,Removes duplicate consecutive lines from file.txt.
What Linux command will de-duplicate adjacent lines in `file.txt`?,uniq file.txt,Removes duplicate consecutive lines from file.txt.
How do I get `uniq` to operate on `file.txt`?,uniq file.txt,Removes duplicate consecutive lines from file.txt.
I want to strip out duplicate lines that are next to each other in `file.txt`. What's the command?,uniq file.txt,Removes duplicate consecutive lines from file.txt.
Could you give me the command to make `file.txt` contain only one instance of any sequence of identical lines?,uniq file.txt,Removes duplicate consecutive lines from file.txt.
What's the simplest way to run `uniq` on `file.txt`?,uniq file.txt,Removes duplicate consecutive lines from file.txt.
"I have `file.txt` and I want to remove duplicate lines, but only if they are consecutive. What command should I use?",uniq file.txt,Removes duplicate consecutive lines from file.txt.
"How can I use a command-line tool to collapse identical, adjacent lines in `file.txt`?",uniq file.txt,Removes duplicate consecutive lines from file.txt.
Give me the `uniq` command for `file.txt`,uniq file.txt,Removes duplicate consecutive lines from file.txt.
How do I compare `file1.txt` and `file2.txt` on Linux to see unique and common lines?,comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
"What's the command to find common and distinct entries between two sorted files, `file1.txt` and `file2.txt`?",comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
"I need to compare `file1.txt` and `file2.txt` (both sorted). What command will show me lines present in one, the other, or both?",comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
"Linux: how to compare two sorted text files, `file1.txt` and `file2.txt`, for differences and commonalities?",comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
Tell me the command to analyze `file1.txt` and `file2.txt` (which are sorted) to identify their unique and shared content,comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
What's the correct syntax to use `comm` for comparing `file1.txt` and `file2.txt`?,comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
"How can I use a command line tool to compare `file1.txt` and `file2.txt`, assuming they're sorted, and output common and unique lines?",comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
I want to compare `file1.txt` and `file2.txt` (both sorted) and get a report of unique and shared lines. What command should I use?,comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
"Give me the command to compare two sorted files, `file1.txt` and `file2.txt`, showing what's in each and what's common",comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
"If I have sorted files `file1.txt` and `file2.txt`, what's the command to list their common lines and lines unique to each?",comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
What is the Linux command to compare sorted `file1.txt` and `file2.txt` to display unique and common entries?,comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
Help me run the `comm` command to compare `file1.txt` with `file2.txt`,comm file1.txt file2.txt,"Compares two sorted files, showing unique and common lines."
How do I check disk usage specifically for ext4 filesystems?,df -t ext4,Shows disk usage for ext4 filesystems only.
Show me the disk space occupied by ext4 partitions,df -t ext4,Shows disk usage for ext4 filesystems only.
"I need to see disk usage, but only for ext4 types",df -t ext4,Shows disk usage for ext4 filesystems only.
Could you tell me the disk usage of my ext4 filesystems?,df -t ext4,Shows disk usage for ext4 filesystems only.
What's the command to display disk usage for only ext4 filesystems?,df -t ext4,Shows disk usage for ext4 filesystems only.
Display disk usage for ext,df -t ext4,Shows disk usage for ext4 filesystems only.
Report on disk utilization for ext4 filesystems,df -t ext4,Shows disk usage for ext4 filesystems only.
What's the proper way to view ext4 disk usage?,df -t ext4,Shows disk usage for ext4 filesystems only.
Get me the disk usage for *just* ext4 filesystems,df -t ext4,Shows disk usage for ext4 filesystems only.
Please show me the disk usage for all ext4 filesystems,df -t ext4,Shows disk usage for ext4 filesystems only.
"Disk usage for ext4 filesystems, please",df -t ext4,Shows disk usage for ext4 filesystems only.
How do I filter `df` output to show only ext4 filesystems?,df -t ext4,Shows disk usage for ext4 filesystems only.
Run `free -w`,free -w,Displays memory usage with wide format.
Execute the `free` command with the wide format option,free -w,Displays memory usage with wide format.
Show me the system's memory usage in a wide display,free -w,Displays memory usage with wide format.
Display memory statistics with all columns visible,free -w,Displays memory usage with wide format.
Could you please get me the wide-format memory details?,free -w,Displays memory usage with wide format.
"I need a comprehensive overview of current memory, shown widely",free -w,Displays memory usage with wide format.
Run the `free` command to display wide memory usage,free -w,Displays memory usage with wide format.
"Please output the memory usage in its full, wide form",free -w,Displays memory usage with wide format.
"What's the memory status, ensuring a wide table is shown?",free -w,Displays memory usage with wide format.
Could you present the memory usage with the wide option enabled?,free -w,Displays memory usage with wide format.
Provide a wide-screen view of the current memory allocation,free -w,Displays memory usage with wide format.
"I'd like to see the memory usage without any truncation, in a wide layout",free -w,Displays memory usage with wide format.
Could you please run `lscpu -b`?,lscpu -b,Displays CPU information in a parseable format.
I need to see the CPU information in a parseable format,lscpu -b,Displays CPU information in a parseable format.
Show me the output of `lscpu -b`,lscpu -b,Displays CPU information in a parseable format.
How do I get the CPU details in a machine-readable way?,lscpu -b,Displays CPU information in a parseable format.
Execute `lscpu -b` for me,lscpu -b,Displays CPU information in a parseable format.
Display the CPU configuration in a parseable manner,lscpu -b,Displays CPU information in a parseable format.
Please provide the CPU data using `lscpu -b`,lscpu -b,Displays CPU information in a parseable format.
What's the best way to get parseable CPU stats?,lscpu -b,Displays CPU information in a parseable format.
"Could you fetch the CPU information, formatted for parsing?",lscpu -b,Displays CPU information in a parseable format.
Run `lscpu -b` and show me the result,lscpu -b,Displays CPU information in a parseable format.
I want the CPU breakdown in a way I can process programmatically,lscpu -b,Displays CPU information in a parseable format.
Gimme the `lscpu -b` output,lscpu -b,Displays CPU information in a parseable format.
Run `chcon -t httpd_sys_content_t /var/www`,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
Set the SELinux context for `/var/www` to `httpd_sys_content_t`,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
Apply the `httpd_sys_content_t` SELinux label to `/var/www`,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
Change the SELinux type of `/var/www` to `httpd_sys_content_t`,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
I need to ensure `/var/www` has the `httpd_sys_content_t` SELinux context,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
Could you please label `/var/www` with `httpd_sys_content_t`?,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
Please set `/var/www`'s SELinux context to `httpd_sys_content_t`,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
I need to `chcon` `/var/www` to `httpd_sys_content_t`,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
Update the SELinux context on `/var/www` to `httpd_sys_content_t`,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
Assign `httpd_sys_content_t` as the SELinux type for `/var/www`,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
Configure `/var/www`'s SELinux type to be `httpd_sys_content_t`,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
Establish `httpd_sys_content_t` as the SELinux context for the `/var/www` directory,chcon -t httpd_sys_content_t /var/www,Sets SELinux context for /var/www to httpd_sys_content_t.
How do I persistently enable the `httpd_enable_homedirs` SELinux boolean?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
What's the command to permanently allow Apache to serve files from user home directories via SELinux?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
I need to configure SELinux to let my web server access user home directories; how do I make this change stick across reboots?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
Please turn on the `httpd_enable_homedirs` SELinux setting and ensure it's persistent,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
My httpd service can't access user home directories due to SELinux. What's the permanent fix for this?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
Could you provide the command to enable `httpd_enable_homedirs` persistently?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
How do I set the `httpd_enable_homedirs` boolean to 'on' and make it permanent?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
I'm trying to allow httpd to read user-specific content. What's the persistent SELinux boolean for homedir access?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
Give me the command to enable persistent SELinux access for httpd to user home directories,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
Can you show me how to permanently allow the web server into user home directories using SELinux?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
What command do I use to persistently activate `httpd_enable_homedirs`?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
I need to grant httpd persistent access to user home directories. Which SELinux boolean should I enable?,setsebool -P httpd_enable_homedirs on,Enables the SELinux boolean httpd_enable_homedirs persistently.
Remove the immutable attribute from file.txt,chattr -i file.txt,Removes the immutable attribute from file.txt.
How do I unset the 'i' flag on file.txt?,chattr -i file.txt,Removes the immutable attribute from file.txt.
I need to make file.txt mutable; how can I do that?,chattr -i file.txt,Removes the immutable attribute from file.txt.
Disable the immutable status for file.txt,chattr -i file.txt,Removes the immutable attribute from file.txt.
Clear the immutable attribute from file.txt,chattr -i file.txt,Removes the immutable attribute from file.txt.
Take off the immutable write protection from file.txt,chattr -i file.txt,Removes the immutable attribute from file.txt.
File.txt is immutable. How do I change its attribute?,chattr -i file.txt,Removes the immutable attribute from file.txt.
What's the command to remove the 'i' attribute from file.txt?,chattr -i file.txt,Removes the immutable attribute from file.txt.
Make file.txt editable by removing its immutable flag,chattr -i file.txt,Removes the immutable attribute from file.txt.
Can you help me remove the immutable attribute from file.txt?,chattr -i file.txt,Removes the immutable attribute from file.txt.
I want to allow modifications to file.txt; it's currently immutable,chattr -i file.txt,Removes the immutable attribute from file.txt.
How do I get rid of the immutable property on file.txt?,chattr -i file.txt,Removes the immutable attribute from file.txt.
How do I use the `install` command to copy `script.sh` to `/usr/local/bin` and set its permissions to 755?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
I need to copy `script.sh` to `/usr/local/bin` and ensure it has 755 permissions. What's the command for that?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
What's the best way to make `script.sh` executable and put it in `/usr/local/bin`?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
How can I install `script.sh` into `/usr/local/bin` with 755 file permissions?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
Could you show me the command to place `script.sh` in `/usr/local/bin` with mode 755?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
I'm trying to deploy `script.sh` to `/usr/local/bin` with rwxr-xr-x permissions. How do I do that?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
What command should I use to copy `script.sh` to `/usr/local/bin` and grant 755 execution rights?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
How do I get `script.sh` into `/usr/local/bin` as an executable for all users?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
Is there a simple way to transfer `script.sh` to `/usr/local/bin` and automatically set its permissions to 755?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
I want to make `script.sh` available system-wide from `/usr/local/bin` with full execute permissions for the owner and execute for others. What's the command?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
How do I set up `script.sh` in `/usr/local/bin` with the correct permissions (755)?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
Can you provide the specific `install` command to copy `script.sh` to `/usr/local/bin` and apply 755 permissions?,install -m 755 script.sh /usr/local/bin,Copies script.sh to /usr/local/bin with 755 permissions.
Run `arping 192.168.1.1`,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Could you please run `arping 192.168.1.1`?,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Please arping,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
I need to arping 192.168.1.1 to find its MAC address,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Execute the `arping` command for,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Initiate an ARP ping to,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Let's try arpinging,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Can you send an ARP request to 192.168.1.1?,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Check 192.168.1.1's ARP status using `arping`,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Perform an `arping` operation on,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Use `arping` on,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Fire off `arping 192.168.1.1`,arping 192.168.1.1,Sends ARP requests to 192.168.1.1 to resolve MAC address.
Show me the ARP table,ip neighbor show,Displays the ARP table with neighbor entries.
How can I view the network neighbor entries?,ip neighbor show,Displays the ARP table with neighbor entries.
Please display the current ARP cache,ip neighbor show,Displays the ARP table with neighbor entries.
List the devices in the ARP table,ip neighbor show,Displays the ARP table with neighbor entries.
I need to see the neighbor discovery entries,ip neighbor show,Displays the ARP table with neighbor entries.
Could you show me the active network neighbors?,ip neighbor show,Displays the ARP table with neighbor entries.
What are the current ARP entries on this system?,ip neighbor show,Displays the ARP table with neighbor entries.
Display the ARP table with neighbor information,ip neighbor show,Displays the ARP table with neighbor entries.
Run the command that shows the neighbor cache,ip neighbor show,Displays the ARP table with neighbor entries.
How do I check the ARP table for connected hosts?,ip neighbor show,Displays the ARP table with neighbor entries.
Can you output the current layer 2 neighbor entries?,ip neighbor show,Displays the ARP table with neighbor entries.
I'd like to inspect the neighbor table,ip neighbor show,Displays the ARP table with neighbor entries.
Show me my scheduled `at` jobs,atq,Lists pending jobs scheduled with at.
List the jobs in my `at` queue,atq,Lists pending jobs scheduled with at.
What `at` jobs are currently pending?,atq,Lists pending jobs scheduled with at.
Display the tasks I've scheduled using `at`,atq,Lists pending jobs scheduled with at.
Check the status of my `at` jobs,atq,Lists pending jobs scheduled with at.
Are there any jobs waiting in my `at` queue?,atq,Lists pending jobs scheduled with at.
Could you show me my `at` queue?,atq,Lists pending jobs scheduled with at.
I want to see my `at` jobs,atq,Lists pending jobs scheduled with at.
Provide a list of my `at` scheduled jobs,atq,Lists pending jobs scheduled with at.
What's in the `at` job queue?,atq,Lists pending jobs scheduled with at.
Show me what I have set up with `at`,atq,Lists pending jobs scheduled with at.
Give me an overview of my future `at` tasks,atq,Lists pending jobs scheduled with at.
How do I resume job 1 and run it in the background?,bg %1,Resumes job 1 in the background.
Can you put job 1 into the background?,bg %1,Resumes job 1 in the background.
I need to background the first suspended job,bg %1,Resumes job 1 in the background.
What command will send job 1 to the background?,bg %1,Resumes job 1 in the background.
How can I restart job 1 in the background?,bg %1,Resumes job 1 in the background.
Move job 1 to the background,bg %1,Resumes job 1 in the background.
I want to continue job 1 without it taking up my terminal,bg %1,Resumes job 1 in the background.
Could you background the job I just stopped?,bg %1,Resumes job 1 in the background.
What's the way to get job 1 running in the background?,bg %1,Resumes job 1 in the background.
Put job 1 into the background process,bg %1,Resumes job 1 in the background.
I want to resume the first job in the background,bg %1,Resumes job 1 in the background.
How do I make the current suspended job run in the background?,bg %1,Resumes job 1 in the background.
"Open `config.conf` in Nano, starting at line",nano +10 config.conf,Opens config.conf in Nano at line 10.
Could you please launch Nano for `config.conf` and place the cursor on line 10?,nano +10 config.conf,Opens config.conf in Nano at line 10.
I need to edit `config.conf`. Can you open it with Nano at the tenth line?,nano +10 config.conf,Opens config.conf in Nano at line 10.
"Run Nano on `config.conf`, precisely at line number",nano +10 config.conf,Opens config.conf in Nano at line 10.
"Bring up `config.conf` in Nano, jumping straight to line",nano +10 config.conf,Opens config.conf in Nano at line 10.
"Execute the Nano editor on `config.conf`, and make sure it opens at line",nano +10 config.conf,Opens config.conf in Nano at line 10.
"Initiate Nano for `config.conf`, with the cursor positioned at line",nano +10 config.conf,Opens config.conf in Nano at line 10.
"Load `config.conf` into Nano, and navigate to line",nano +10 config.conf,Opens config.conf in Nano at line 10.
"Please open `config.conf` using Nano, and automatically go to line",nano +10 config.conf,Opens config.conf in Nano at line 10.
"Use Nano to edit `config.conf`, and place the entry point at line",nano +10 config.conf,Opens config.conf in Nano at line 10.
"Could you open `config.conf` in Nano, and have the prompt at line 10?",nano +10 config.conf,Opens config.conf in Nano at line 10.
"Start Nano with `config.conf`, pointing to line",nano +10 config.conf,Opens config.conf in Nano at line 10.
Open `file.txt` in Vim without loading any configuration files,vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
How do I start Vim with `file.txt` and skip all my custom settings?,vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
I need to edit `file.txt` using a completely bare Vim instance,vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
"Run Vim on `file.txt` in a clean mode, ignoring `.vimrc`",vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
What command opens `file.txt` in Vim with default settings only?,vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
Launch Vim to edit `file.txt` without any plugins or user customizations,vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
"Could you tell me how to open `file.txt` in Vim, bypassing my usual setup?",vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
"I want to open `file.txt` in Vim as if it were a fresh install, no configs loaded",vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
How do I get Vim to open `file.txt` without sourcing any startup files?,vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
Please show me how to open `file.txt` in Vim using only its factory defaults,vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
"Open `file.txt` in Vim, but ensure no user configuration is applied",vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
"How can I open `file.txt` with a vanilla Vim, no personalizations?",vim -u NONE file.txt,Opens file.txt in Vim without loading any configuration.
How do I run `script.el` using Emacs in batch mode from the terminal?,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
What's the command to execute `script.el` non-interactively with Emacs?,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
Could you show me how to make Emacs run `script.el` without launching its GUI?,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
I need to run an Emacs Lisp script (`script.el`) in batch mode. What's the exact command?,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
How can I get Emacs to process `script.el` from the command line in a non-interactive fashion?,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
Please give me the command to run `script.el` using Emacs in the background,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
What's the syntax to run `script.el` through Emacs's batch processing?,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
I want to run `script.el` with Emacs in batch mode. What command should I use?,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
How do I invoke Emacs to run `script.el` as a batch job?,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
"Command to execute `script.el` using Emacs in batch mode, please",emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
"Can you tell me the command to run `script.el` with Emacs, specifically in batch mode?",emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
How do I run an Emacs Lisp file (`script.el`) from the command line without Emacs opening visually?,emacs --batch -l script.el,Runs Emacs in batch mode to execute script.el.
How do I count the words in file.txt?,wc -w file.txt,Counts the number of words in file.txt.
What's the command to get the word count of file.txt?,wc -w file.txt,Counts the number of words in file.txt.
I need to find out how many words are in file.txt,wc -w file.txt,Counts the number of words in file.txt.
Show me the word count for file.txt,wc -w file.txt,Counts the number of words in file.txt.
What's the Linux command to count words in file.txt?,wc -w file.txt,Counts the number of words in file.txt.
Could you tell me the number of words in file.txt?,wc -w file.txt,Counts the number of words in file.txt.
I want to count the words in file.txt,wc -w file.txt,Counts the number of words in file.txt.
How do I determine the total word count for file.txt?,wc -w file.txt,Counts the number of words in file.txt.
Find the word count for file.txt,wc -w file.txt,Counts the number of words in file.txt.
Is there a command-line tool to count words in file.txt?,wc -w file.txt,Counts the number of words in file.txt.
Get me the word count of file.txt,wc -w file.txt,Counts the number of words in file.txt.
What's the command to display the word count for file.txt?,wc -w file.txt,Counts the number of words in file.txt.
How do I count the bytes in `file.txt`?,wc -c file.txt,Counts the number of bytes in file.txt.
What command gives the byte count for `file.txt`?,wc -c file.txt,Counts the number of bytes in file.txt.
I need to find out the number of bytes in `file.txt`,wc -c file.txt,Counts the number of bytes in file.txt.
Can you tell me the byte size of `file.txt`?,wc -c file.txt,Counts the number of bytes in file.txt.
How can I determine the byte length of `file.txt`?,wc -c file.txt,Counts the number of bytes in file.txt.
Show me the byte total of `file.txt`,wc -c file.txt,Counts the number of bytes in file.txt.
What's the byte count of `file.txt`?,wc -c file.txt,Counts the number of bytes in file.txt.
Get me the number of bytes for `file.txt`,wc -c file.txt,Counts the number of bytes in file.txt.
Provide the byte measure of `file.txt`,wc -c file.txt,Counts the number of bytes in file.txt.
How do I check the byte usage of `file.txt`?,wc -c file.txt,Counts the number of bytes in file.txt.
What's the command-line way to get `file.txt`'s byte count?,wc -c file.txt,Counts the number of bytes in file.txt.
Calculate the byte count of `file.txt` for me,wc -c file.txt,Counts the number of bytes in file.txt.
"How do I merge `file1.txt` and `file2.txt` line by line, side by side?",paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
What's the command to combine the contents of `file1.txt` and `file2.txt` horizontally?,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
"Can you show me how to put `file1.txt` and `file2.txt` next to each other, line by line?",paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
I need to join `file1.txt` and `file2.txt` so their lines appear in parallel columns,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
How can I display `file1.txt` and `file2.txt` as two side-by-side streams of text?,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
Which Linux utility can interleave `file1.txt` and `file2.txt` horizontally?,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
I want to create an output where each line has data from `file1.txt` and then `file2.txt` on the same line,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
What's the easiest way to show `file1.txt` and `file2.txt` in a columned format?,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
Help me combine lines from `file1.txt` and `file2.txt` onto a single line for each entry,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
Is there a command that takes `file1.txt` and `file2.txt` and pastes them together side-by-side?,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
How do I get a side-by-side view of `file1.txt` and `file2.txt` in my terminal?,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
I'm looking for a command to concatenate `file1.txt` and `file2.txt` line-for-line horizontally,paste file1.txt file2.txt,Merges lines of file1.txt and file2.txt side by side.
Please run the command `join file1.txt file2.txt`,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
How do I join `file1.txt` and `file2.txt`? Please execute the appropriate command,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
Execute `join file1.txt file2.txt`,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
I need to merge `file1.txt` and `file2.txt` based on a common field. Can you run the `join` command for me?,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
Could you please perform the `join` operation on `file1.txt` and `file2.txt`?,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
Run the `join` utility with `file1.txt` and `file2.txt` as arguments,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
I'm looking to combine the data from `file1.txt` and `file2.txt` where lines match. Please run `join file1.txt file2.txt`,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
Go ahead and run the command `join file1.txt file2.txt`,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
Initiate `join file1.txt file2.txt`,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
I want to join `file1.txt` with `file2.txt`. Make it happen,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
Could you process `file1.txt` and `file2.txt` using the `join` command?,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
Execute the `join` command on `file1.txt` and `file2.txt` to merge their common lines,join file1.txt file2.txt,Joins lines of two sorted files on a common field.
"Show me the name, size, and type of all block devices","lsblk -o NAME,SIZE,TYPE","Lists block devices with name, size, and type columns."
"List block devices, but only include their name, size, and type","lsblk -o NAME,SIZE,TYPE","Lists block devices with name, size, and type columns."
"What are the names, sizes, and types of the block devices on this system?","lsblk -o NAME,SIZE,TYPE","Lists block devices with name, size, and type columns."
"Can you display the name, size, and type for each block device?","lsblk -o NAME,SIZE,TYPE","Lists block devices with name, size, and type columns."
"I need to see a table of block devices with their name, size, and type","lsblk -o NAME,SIZE,TYPE","Lists block devices with name, size, and type columns."
"How do I check the name, size, and type attributes of block devices?","lsblk -o NAME,SIZE,TYPE","Lists block devices with name, size, and type columns."
