user_query,command,description
Please execute the command `mkfifo pipe`,mkfifo pipe,Creates a named pipe called pipe.
I need to create a named pipe called 'pipe',mkfifo pipe,Creates a named pipe called pipe.
Could you make a FIFO named 'pipe' for me?,mkfifo pipe,Creates a named pipe called pipe.
How do I set up a named pipe named 'pipe'?,mkfifo pipe,Creates a named pipe called pipe.
I want to use `mkfifo` to create 'pipe',mkfifo pipe,Creates a named pipe called pipe.
Create a named pipe with the name 'pipe',mkfifo pipe,Creates a named pipe called pipe.
Execute: `mkfifo pipe`,mkfifo pipe,Creates a named pipe called pipe.
Let's create a named pipe called 'pipe',mkfifo pipe,Creates a named pipe called pipe.
I need to run `mkfifo pipe`,mkfifo pipe,Creates a named pipe called pipe.
Can you run the `mkfifo pipe` command?,mkfifo pipe,Creates a named pipe called pipe.
Please create a FIFO file named 'pipe',mkfifo pipe,Creates a named pipe called pipe.
How do I set the size of file.txt to exactly one megabyte?,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
What's the command to resize file.txt to 1MB?,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
I need to make file.txt precisely 1 megabyte. How?,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
Can you tell me how to truncate file.txt to a size of 1M?,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
How can I force file.txt to be exactly 1MB?,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
I want to fix file.txt's size at 1 megabyte. What command should I use?,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
What's the Linux way to set file.txt to exactly 1 MiB?,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
How do I ensure file.txt has a size of precisely 1 megabyte?,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
I need to explicitly set file.txt's size to 1M,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
Give me the command to make file.txt exactly one megabyte,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
How do I change file.txt's size to 1MB?,truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
"Using the `truncate` command, how would I set file.txt's size to 1 megabyte?",truncate -s 1M file.txt,Resizes file.txt to exactly 1 megabyte.
How do I split `largefile.txt` into 1MB pieces?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
I need to break `largefile.txt` into 1-megabyte chunks. What's the command?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
What's the `split` command syntax to divide `largefile.txt` into 1MB segments?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
Can you show me how to split `largefile.txt` into files of 1 megabyte each?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
How can I partition `largefile.txt` into 1MB files using the `split` utility?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
I'm trying to split `largefile.txt` into 1MB parts. What options should I use with `split`?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
"To get 1MB files from `largefile.txt`, what's the command line?",split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
Could you give me the command to fragment `largefile.txt` into 1-megabyte files?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
What's the easiest way to split `largefile.txt` into 1MB blocks?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
I want to chop `largefile.txt` up into 1MB sections. How do I do that in Linux?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
How do I use `split` to create 1MB files from `largefile.txt`?,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
Need to split `largefile.txt` into 1M files. Command please,split -b 1M largefile.txt,Splits largefile.txt into 1MB chunks.
How do I reformat `file.txt` to wrap lines at 80 characters?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
What's the `fmt` command to set the line width of `file.txt` to 80 columns?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
I need to wrap text in `file.txt` so that no line exceeds 80 characters. How can I do this?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
Can you give me the command to wrap `file.txt` content at an 80-character limit?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
How do I use the `fmt` utility to ensure all lines in `file.txt` are 80 characters or shorter?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
My `file.txt` has very long lines. What's the command to break them at 80 characters?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
What's the syntax for `fmt` to rewrap `file.txt` to 80 columns?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
I want to apply an 80-character line wrap to `file.txt`. What Linux command accomplishes this?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
Tell me how to make `file.txt` conform to an 80-column line length using `fmt`,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
What command reformats `file.txt` by wrapping its text at 80 character boundaries?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
Could you show me the command to format `file.txt` with a maximum line length of 80 characters?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
How can I use a command-line tool to force `file.txt` to wrap its text at 80 characters?,fmt -w 80 file.txt,Reformats file.txt to wrap lines at 80 characters.
How do I number the lines of `file.txt`?,nl file.txt,Numbers the lines of file.txt.
Run `nl file.txt`,nl file.txt,Numbers the lines of file.txt.
Could you please add line numbers to `file.txt`?,nl file.txt,Numbers the lines of file.txt.
I need to get numbered output for `file.txt`,nl file.txt,Numbers the lines of file.txt.
What's the command to prefix each line of `file.txt` with its number?,nl file.txt,Numbers the lines of file.txt.
Show me `file.txt` with line numbers applied,nl file.txt,Numbers the lines of file.txt.
Please execute the `nl` command on `file.txt`,nl file.txt,Numbers the lines of file.txt.
Apply line numbering to `file.txt`,nl file.txt,Numbers the lines of file.txt.
I want to see `file.txt` with its lines enumerated,nl file.txt,Numbers the lines of file.txt.
How can I use `nl` to number `file.txt`?,nl file.txt,Numbers the lines of file.txt.
Can you generate a numbered version of `file.txt`?,nl file.txt,Numbers the lines of file.txt.
Display `file.txt` with line numbers,nl file.txt,Numbers the lines of file.txt.
How do I count the number of lines in `file.txt`?,wc -l file.txt,Counts the number of lines in file.txt.
What's the command to get the line count of `file.txt`?,wc -l file.txt,Counts the number of lines in file.txt.
I need to find out how many lines are in `file.txt`,wc -l file.txt,Counts the number of lines in file.txt.
Could you show me how to count lines in `file.txt`?,wc -l file.txt,Counts the number of lines in file.txt.
Determine the total line count for `file.txt`,wc -l file.txt,Counts the number of lines in file.txt.
How can I get just the line number count for `file.txt`?,wc -l file.txt,Counts the number of lines in file.txt.
Give me the command to count lines for `file.txt`,wc -l file.txt,Counts the number of lines in file.txt.
I'm trying to figure out the line count of `file.txt`. What's the best way?,wc -l file.txt,Counts the number of lines in file.txt.
Count the lines in `file.txt` for me,wc -l file.txt,Counts the number of lines in file.txt.
What's the `wc` command specifically for lines in `file.txt`?,wc -l file.txt,Counts the number of lines in file.txt.
How many lines does `file.txt` contain?,wc -l file.txt,Counts the number of lines in file.txt.
I want to know the exact number of lines in `file.txt`,wc -l file.txt,Counts the number of lines in file.txt.
How do I display `file.txt` with its lines in reverse order?,tac file.txt,Displays file.txt in reverse line order.
What's the command to show `file.txt` from the last line to the first?,tac file.txt,Displays file.txt in reverse line order.
"I need to view `file.txt` backwards, line by line",tac file.txt,Displays file.txt in reverse line order.
Can you tell me how to reverse the line order of `file.txt`?,tac file.txt,Displays file.txt in reverse line order.
Show me `file.txt` but starting from the bottom,tac file.txt,Displays file.txt in reverse line order.
Is there a way to print `file.txt` with the lines flipped vertically?,tac file.txt,Displays file.txt in reverse line order.
I'm trying to get `file.txt` to display from its end to its beginning,tac file.txt,Displays file.txt in reverse line order.
What's the Linux command to reverse the sequence of lines in `file.txt`?,tac file.txt,Displays file.txt in reverse line order.
Could you help me display `file.txt` upside down (line-wise)?,tac file.txt,Displays file.txt in reverse line order.
I want to see the contents of `file.txt` in reverse line order,tac file.txt,Displays file.txt in reverse line order.
How do I get `file.txt` to show its last line first?,tac file.txt,Displays file.txt in reverse line order.
Give me the command to invert the line order of `file.txt`,tac file.txt,Displays file.txt in reverse line order.
"Run the `ethtool eth0` command, please",ethtool eth0,Displays the status and settings of the eth0 interface.
How can I check the status of `eth0`?,ethtool eth0,Displays the status and settings of the eth0 interface.
Display the current settings for my `eth0` interface,ethtool eth0,Displays the status and settings of the eth0 interface.
I need to see the details of `eth0`,ethtool eth0,Displays the status and settings of the eth0 interface.
Execute `ethtool` on `eth0`,ethtool eth0,Displays the status and settings of the eth0 interface.
Show me the link parameters for `eth0`,ethtool eth0,Displays the status and settings of the eth0 interface.
What are the capabilities of `eth0`?,ethtool eth0,Displays the status and settings of the eth0 interface.
Get the configuration information for `eth0`,ethtool eth0,Displays the status and settings of the eth0 interface.
Could you provide a report on `eth0`?,ethtool eth0,Displays the status and settings of the eth0 interface.
Inspect the `eth0` network interface,ethtool eth0,Displays the status and settings of the eth0 interface.
Tell me about `eth0`'s network settings,ethtool eth0,Displays the status and settings of the eth0 interface.
Perform a diagnostic check on `eth0`,ethtool eth0,Displays the status and settings of the eth0 interface.
List the IP sets,ipset list,Lists configured IP sets for firewall rules.
Show me the configured IP sets,ipset list,Lists configured IP sets for firewall rules.
What are the current IP set rules?,ipset list,Lists configured IP sets for firewall rules.
How do I view my IP sets?,ipset list,Lists configured IP sets for firewall rules.
Can you display the IP sets?,ipset list,Lists configured IP sets for firewall rules.
I need to see the firewall's IP sets,ipset list,Lists configured IP sets for firewall rules.
Please list all IP sets,ipset list,Lists configured IP sets for firewall rules.
Run `ipset list`,ipset list,Lists configured IP sets for firewall rules.
Display the existing IP sets,ipset list,Lists configured IP sets for firewall rules.
What IP sets are currently active?,ipset list,Lists configured IP sets for firewall rules.
Could you provide a list of the IP sets?,ipset list,Lists configured IP sets for firewall rules.
Check the IP set configurations,ipset list,Lists configured IP sets for firewall rules.
Could you please list the firewall rules with verbose output?,iptables -L -v,Lists firewall rules with verbose output.
Show me the detailed iptables configuration,iptables -L -v,Lists firewall rules with verbose output.
"I need to see all the current firewall rules, including the specifics",iptables -L -v,Lists firewall rules with verbose output.
"What are the iptables rules, and can I get them verbosely?",iptables -L -v,Lists firewall rules with verbose output.
Display the complete firewall rule set,iptables -L -v,Lists firewall rules with verbose output.
Please provide a verbose listing of the system's firewall rules,iptables -L -v,Lists firewall rules with verbose output.
I'd like to view the iptables rules with full detail,iptables -L -v,Lists firewall rules with verbose output.
"Show me the current firewall rules, including packet counts",iptables -L -v,Lists firewall rules with verbose output.
How can I get an in-depth look at the firewall policies?,iptables -L -v,Lists firewall rules with verbose output.
"List the firewall rules, showing all counters",iptables -L -v,Lists firewall rules with verbose output.
Give me an expanded view of the active iptables rules,iptables -L -v,Lists firewall rules with verbose output.
I want to inspect the firewall rules with verbose information,iptables -L -v,Lists firewall rules with verbose output.
How do I set the maximum number of open file descriptors to 1024?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
I need to increase the file descriptor limit to 1024. What's the command?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
Can you tell me how to configure the `ulimit -n` value to 1024?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
What's the best way to allow my current shell session to open up to 1024 files?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
I want to set the maximum open files for my user to 1024. How do I do that?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
How can I set the 'no-file' limit to 1024?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
Please show me the command to raise the soft limit for open files to,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
My application requires 1024 file descriptors. How do I set the system to allow this?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
Could you help me configure the open file limit to 1024 for my environment?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
What's the command to permit 1024 concurrent open files in Linux?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
I'm encountering 'too many open files' errors. How do I adjust the limit to 1024?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
What's the command to set the open file handle limit to 1024?,ulimit -n 1024,Sets the maximum number of open file descriptors to 1024.
How can I list the SELinux file context mappings?,semanage fcontext -l,Lists SELinux file context mappings.
What command shows the SELinux file context rules?,semanage fcontext -l,Lists SELinux file context mappings.
Display all defined SELinux file contexts,semanage fcontext -l,Lists SELinux file context mappings.
I need to see the current SELinux file context configuration,semanage fcontext -l,Lists SELinux file context mappings.
How do I view the `fcontext` mappings?,semanage fcontext -l,Lists SELinux file context mappings.
Show me the default SELinux file labeling rules,semanage fcontext -l,Lists SELinux file context mappings.
Can you list the SELinux file context entries?,semanage fcontext -l,Lists SELinux file context mappings.
Where can I find the SELinux file context definitions?,semanage fcontext -l,Lists SELinux file context mappings.
What are the configured SELinux file contexts?,semanage fcontext -l,Lists SELinux file context mappings.
Give me the command to check SELinux file context mappings,semanage fcontext -l,Lists SELinux file context mappings.
I want to examine the SELinux file context rules,semanage fcontext -l,Lists SELinux file context mappings.
List SELinux file context mappings using `semanage`,semanage fcontext -l,Lists SELinux file context mappings.
Run `restorecon -v /var/log`,restorecon -v /var/log,Restores default SELinux contexts for /var/log.
Please restore the default SELinux contexts for `/var/log` and show verbose output,restorecon -v /var/log,Restores default SELinux contexts for /var/log.
"I need to fix the SELinux contexts on `/var/log`. Can you run the appropriate command for that, verbosely?",restorecon -v /var/log,Restores default SELinux contexts for /var/log.
"Apply default SELinux contexts to the `/var/log` directory, displaying the changes",restorecon -v /var/log,Restores default SELinux contexts for /var/log.
Execute `restorecon` on `/var/log` with the verbose flag,restorecon -v /var/log,Restores default SELinux contexts for /var/log.
"Reset the SELinux contexts for `/var/log` to their defaults, showing progress",restorecon -v /var/log,Restores default SELinux contexts for /var/log.
"Could you restore the SELinux contexts for `/var/log`, printing detailed information?",restorecon -v /var/log,Restores default SELinux contexts for /var/log.
"I want to revert the SELinux contexts of `/var/log` to their original state, verbosely",restorecon -v /var/log,Restores default SELinux contexts for /var/log.
"Fix the SELinux context labels on `/var/log`, making sure to show everything it does",restorecon -v /var/log,Restores default SELinux contexts for /var/log.
Run the command to restore SELinux contexts on `/var/log` and output details,restorecon -v /var/log,Restores default SELinux contexts for /var/log.
Please run `restorecon` on `/var/log` with verbose logging,restorecon -v /var/log,Restores default SELinux contexts for /var/log.
"Ensure `/var/log` has its correct default SELinux contexts, displaying actions taken",restorecon -v /var/log,Restores default SELinux contexts for /var/log.
List all SELinux boolean settings,getsebool -a,Lists all SELinux boolean settings.
Show me every SELinux boolean's current state,getsebool -a,Lists all SELinux boolean settings.
How do I display all SELinux boolean values?,getsebool -a,Lists all SELinux boolean settings.
What are all the SELinux booleans configured as?,getsebool -a,Lists all SELinux boolean settings.
Please retrieve a complete list of SELinux booleans,getsebool -a,Lists all SELinux boolean settings.
Can you check the status of all SELinux booleans?,getsebool -a,Lists all SELinux boolean settings.
I need to see every SELinux boolean setting,getsebool -a,Lists all SELinux boolean settings.
Get me the full list of SELinux booleans,getsebool -a,Lists all SELinux boolean settings.
Display all current SELinux boolean configurations,getsebool -a,Lists all SELinux boolean settings.
What's the status for all SELinux booleans?,getsebool -a,Lists all SELinux boolean settings.
Could you provide a list of all SELinux boolean states?,getsebool -a,Lists all SELinux boolean settings.
I'd like to view every SELinux boolean,getsebool -a,Lists all SELinux boolean settings.
