user_query,command,description
Could you add 'newuser' to the system?,adduser newuser,Interactively adds a new user to the system.
My goal is to add a new system user: newuser,adduser newuser,Interactively adds a new user to the system.
Run the `adduser` utility for newuser,adduser newuser,Interactively adds a new user to the system.
Please make a new user named newuser,adduser newuser,Interactively adds a new user to the system.
Run `ps aux`,ps aux,Lists all running processes with detailed information.
Please run `ps aux`,ps aux,Lists all running processes with detailed information.
Can you show me the output of `ps aux`?,ps aux,Lists all running processes with detailed information.
Execute `ps aux`,ps aux,Lists all running processes with detailed information.
I need to see the `ps aux` output,ps aux,Lists all running processes with detailed information.
Could you please run the `ps aux` command?,ps aux,Lists all running processes with detailed information.
What does `ps aux` show?,ps aux,Lists all running processes with detailed information.
Display `ps aux`,ps aux,Lists all running processes with detailed information.
Perform `ps aux` for me,ps aux,Lists all running processes with detailed information.
I'd like to see the full `ps aux` process list,ps aux,Lists all running processes with detailed information.
"Just run `ps aux`, please",ps aux,Lists all running processes with detailed information.
Show me everything `ps aux` would normally display,ps aux,Lists all running processes with detailed information.
Forcefully kill the process with PID,kill -9 1234,Forcefully terminates the process with PID 1234.
Terminate PID 1234 immediately,kill -9 1234,Forcefully terminates the process with PID 1234.
"I need to stop process 1234, and it's not responding, so use the strongest kill",kill -9 1234,Forcefully terminates the process with PID 1234.
Send a SIGKILL signal to process,kill -9 1234,Forcefully terminates the process with PID 1234.
Please make sure process 1234 is completely terminated,kill -9 1234,Forcefully terminates the process with PID 1234.
Could you run `kill -9 1234` for me?,kill -9 1234,Forcefully terminates the process with PID 1234.
Kill process ID 1234 without giving it a chance to shut down gracefully,kill -9 1234,Forcefully terminates the process with PID 1234.
Get rid of process 1234 right now,kill -9 1234,Forcefully terminates the process with PID 1234.
"Stop the process 1234, no questions asked",kill -9 1234,Forcefully terminates the process with PID 1234.
Execute the command to forcibly end process,kill -9 1234,Forcefully terminates the process with PID 1234.
Nuke process,kill -9 1234,Forcefully terminates the process with PID 1234.
Send signal 9 to PID 1234 to terminate it,kill -9 1234,Forcefully terminates the process with PID 1234.
