user_query,command,description
Can you show me how to `less` `logfile.txt` but keep its output on the screen after `less` closes?,less -X logfile.txt,Views logfile.txt in less without clearing the screen on exit.
"Tell me the command to read `logfile.txt` using `less`, and prevent the screen from being wiped",less -X logfile.txt,Views logfile.txt in less without clearing the screen on exit.
How can I use `less` to display `logfile.txt` and retain its contents on the terminal after I quit?,less -X logfile.txt,Views logfile.txt in less without clearing the screen on exit.
What command should I use to view `logfile.txt` in `less` and stop the screen from clearing on exit?,less -X logfile.txt,Views logfile.txt in less without clearing the screen on exit.
I want to look at `logfile.txt` with `less` and have the text remain after `less` finishes,less -X logfile.txt,Views logfile.txt in less without clearing the screen on exit.
Is there a way to `less` `logfile.txt` and leave the terminal output untouched after I close it?,less -X logfile.txt,Views logfile.txt in less without clearing the screen on exit.
"Open `logfile.txt` in `less` for viewing, ensuring the content stays on screen when I'm done",less -X logfile.txt,Views logfile.txt in less without clearing the screen on exit.
How do I examine `logfile.txt` with `less` so the display doesn't disappear when `less` exits?,less -X logfile.txt,Views logfile.txt in less without clearing the screen on exit.
"Give me the command to view `logfile.txt` using `less`, keeping the screen state after closing",less -X logfile.txt,Views logfile.txt in less without clearing the screen on exit.
"Who is currently logged into this system, along with their activity status?",who -u,Lists logged-in users with idle time and PID.
"Can you show me a list of all active user sessions, including their idle times and PIDs?",who -u,Lists logged-in users with idle time and PID.
"Display the logged-in users, detailing when they logged in, their terminal, and how long they've been idle",who -u,Lists logged-in users with idle time and PID.
"I need to see who's on the system right now, and how long they've been inactive",who -u,Lists logged-in users with idle time and PID.
"Could you provide a report of current user logins, including their process IDs and idle durations?",who -u,Lists logged-in users with idle time and PID.
"List all current user sessions, showing their login time, TTY, PID, and idle status",who -u,Lists logged-in users with idle time and PID.
"Tell me about the users connected to the system, especially their idle time and associated process",who -u,Lists logged-in users with idle time and PID.
"What are the details of each logged-in user, including their current activity or inactivity?",who -u,Lists logged-in users with idle time and PID.
"Show me the status of all logged-in users, including their PID and idle period",who -u,Lists logged-in users with idle time and PID.
"Provide a comprehensive list of users presently logged in, along with their login information and idle time",who -u,Lists logged-in users with idle time and PID.
I need to check the activity of all users currently logged into the server,who -u,Lists logged-in users with idle time and PID.
"Give me a breakdown of who's logged in, showing their login duration and current idleness",who -u,Lists logged-in users with idle time and PID.
Show me the password aging information for user,chage -l user,Displays password and account aging information for user.
How can I check the account expiration details for user?,chage -l user,Displays password and account aging information for user.
Display the password policy settings for 'user',chage -l user,Displays password and account aging information for user.
What are the current password and account aging settings for user?,chage -l user,Displays password and account aging information for user.
I need to see when 'user's' password is due to expire,chage -l user,Displays password and account aging information for user.
Get me the account validity period for user,chage -l user,Displays password and account aging information for user.
Please provide the password lifespan details for user,chage -l user,Displays password and account aging information for user.
Can you show me user's current password age information?,chage -l user,Displays password and account aging information for user.
Tell me about the password and account aging for 'user',chage -l user,Displays password and account aging information for user.
I'd like to view the account aging information for user,chage -l user,Displays password and account aging information for user.
Query the password expiration dates for user,chage -l user,Displays password and account aging information for user.
What's the status of user's password aging?,chage -l user,Displays password and account aging information for user.
How do I run `top` in batch mode for one iteration?,top -b -n 1,Runs top in batch mode for one iteration.
"What's the command to get a single, non-interactive snapshot from `top`?",top -b -n 1,Runs top in batch mode for one iteration.
I need to capture a one-time process list using `top` without the interactive display,top -b -n 1,Runs top in batch mode for one iteration.
Could you show me how to run `top` just once and then exit automatically?,top -b -n 1,Runs top in batch mode for one iteration.
Generate the command to print `top`'s output once without the full-screen interface,top -b -n 1,Runs top in batch mode for one iteration.
What's the way to execute `top` in batch mode for only one update?,top -b -n 1,Runs top in batch mode for one iteration.
How can I get a single batch output from the `top` utility?,top -b -n 1,Runs top in batch mode for one iteration.
"Provide the command to run `top` once and immediately close, showing the results",top -b -n 1,Runs top in batch mode for one iteration.
I want to grab a non-interactive snapshot of running processes using `top`,top -b -n 1,Runs top in batch mode for one iteration.
What's the best command to get a one-off report from `top`?,top -b -n 1,Runs top in batch mode for one iteration.
Can you give me the `top` command to display its data just once and exit?,top -b -n 1,Runs top in batch mode for one iteration.
How do I get `top` to run in a way that it shows the processes and then quits after one refresh?,top -b -n 1,Runs top in batch mode for one iteration.
Forcefully terminate all nginx processes,pkill -9 nginx,Forcefully terminates all nginx processes.
"I need to kill nginx immediately, without asking",pkill -9 nginx,Forcefully terminates all nginx processes.
Can you hard kill the nginx service?,pkill -9 nginx,Forcefully terminates all nginx processes.
Please send a SIGKILL to all nginx instances,pkill -9 nginx,Forcefully terminates all nginx processes.
Shut down nginx abruptly,pkill -9 nginx,Forcefully terminates all nginx processes.
How do I brutally stop nginx?,pkill -9 nginx,Forcefully terminates all nginx processes.
"Nginx is stuck, I need to force-quit it",pkill -9 nginx,Forcefully terminates all nginx processes.
Take down all nginx processes right now,pkill -9 nginx,Forcefully terminates all nginx processes.
End the nginx daemon without mercy,pkill -9 nginx,Forcefully terminates all nginx processes.
"Kill any running nginx process, no grace",pkill -9 nginx,Forcefully terminates all nginx processes.
I need to get rid of nginx completely,pkill -9 nginx,Forcefully terminates all nginx processes.
Could you forcefully terminate the nginx server?,pkill -9 nginx,Forcefully terminates all nginx processes.
"Open file1.txt and file2.txt in Vim, split vertically",vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
Can you launch Vim to display file1.txt and file2.txt side-by-side?,vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
"I need to edit file1.txt and file2.txt in Vim, with a vertical window split",vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
Please start Vim and open file1.txt and file2.txt in a vertical split,vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
How do I open file1.txt and file2.txt in Vim with each file in its own vertical pane?,vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
"Could you open these two files, file1.txt and file2.txt, in Vim, split vertically?",vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
"I want to view file1.txt and file2.txt simultaneously in Vim, arranged in vertical windows",vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
Run Vim to open file1.txt and file2.txt in a side-by-side layout,vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
Display file1.txt and file2.txt in Vim using a vertical split,vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
Execute the command to open file1.txt and file2.txt in Vim with a vertical split,vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
"Launch Vim, showing file1.txt and file2.txt in distinct vertical buffers",vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
"Open file1.txt and file2.txt in the Vim editor, split vertically",vim -O file1.txt file2.txt,Opens file1.txt and file2.txt in Vim with a vertical split.
Open config.conf in nano with tab expansion,nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
"Can you edit config.conf using nano, ensuring tabs are converted to spaces?",nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
"I need to modify config.conf. Please open it in nano, and expand any tabs",nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
Launch nano for config.conf and make sure it replaces tabs with spaces,nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
"Edit the config.conf file in nano, with tab-to-space conversion enabled",nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
"Could you open config.conf in the nano editor, configured to convert tabs to spaces?",nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
"I want to work on config.conf. Use nano, and expand all tabs",nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
"Open config.conf with nano, please, and ensure tabs are not used, but spaces instead",nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
"Launch nano to edit config.conf, and enable tab expansion",nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
I need to open config.conf in nano. Make sure tabs are automatically turned into spaces,nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
"Could you fire up nano for config.conf, and handle tabs by converting them to spaces?",nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
"Please open config.conf in the editor 'nano', with the tab-to-space conversion feature active",nano -E config.conf,"Opens config.conf in Nano, converting tabs to spaces."
How big is /var/log?,du -sh /var/log,Displays the total size of /var/log in human-readable format.
What's the total disk usage for /var/log?,du -sh /var/log,Displays the total size of /var/log in human-readable format.
Can you show me the size of the /var/log directory in a human-readable format?,du -sh /var/log,Displays the total size of /var/log in human-readable format.
I need to check how much space /var/log is taking up,du -sh /var/log,Displays the total size of /var/log in human-readable format.
How do I find the summarized size of /var/log?,du -sh /var/log,Displays the total size of /var/log in human-readable format.
Could you tell me the combined size of all files and subdirectories within /var/log?,du -sh /var/log,Displays the total size of /var/log in human-readable format.
"Get me the total disk space consumed by /var/log, please",du -sh /var/log,Displays the total size of /var/log in human-readable format.
Find out the total size of /var/log in an easy-to-read way,du -sh /var/log,Displays the total size of /var/log in human-readable format.
What's the overall disk footprint of /var/log?,du -sh /var/log,Displays the total size of /var/log in human-readable format.
Can you report the disk usage summary for /var/log?,du -sh /var/log,Displays the total size of /var/log in human-readable format.
Show me how much storage /var/log is currently using,du -sh /var/log,Displays the total size of /var/log in human-readable format.
"I'd like to know the total size of the /var/log directory, formatted for humans",du -sh /var/log,Displays the total size of /var/log in human-readable format.
Find all files with a .log extension in the /var directory,find /var -name '*.log',Finds all files with .log extension in /var.
I need to locate all log files under /var,find /var -name '*.log',Finds all files with .log extension in /var.
How do I find all files ending in .log within the /var directory?,find /var -name '*.log',Finds all files with .log extension in /var.
List all the .log files present in /var,find /var -name '*.log',Finds all files with .log extension in /var.
Show me all log files in /var,find /var -name '*.log',Finds all files with .log extension in /var.
Get me a list of every single .log file under /var,find /var -name '*.log',Finds all files with .log extension in /var.
"In /var, find every file that has a .log extension",find /var -name '*.log',Finds all files with .log extension in /var.
Search the /var directory for files named with a .log suffix,find /var -name '*.log',Finds all files with .log extension in /var.
Could you help me find all the log files in the /var path?,find /var -name '*.log',Finds all files with .log extension in /var.
I need to track down all .log files residing in /var,find /var -name '*.log',Finds all files with .log extension in /var.
Locate all files ending in .log within the /var directory tree,find /var -name '*.log',Finds all files with .log extension in /var.
Please find all files with the .log extension inside /var,find /var -name '*.log',Finds all files with .log extension in /var.
How do I list the currently loaded kernel modules?,lsmod,Lists loaded kernel modules.
What command shows me the active kernel modules?,lsmod,Lists loaded kernel modules.
I need to see which kernel modules are loaded,lsmod,Lists loaded kernel modules.
Can you display the list of loaded modules?,lsmod,Lists loaded kernel modules.
How can I check the kernel's loaded drivers?,lsmod,Lists loaded kernel modules.
Show me all the currently running kernel modules,lsmod,Lists loaded kernel modules.
What's the command to view the modules loaded into the kernel?,lsmod,Lists loaded kernel modules.
I want to get a list of active kernel modules,lsmod,Lists loaded kernel modules.
Which kernel modules are loaded right now?,lsmod,Lists loaded kernel modules.
Is there a command to list the loaded kernel components?,lsmod,Lists loaded kernel modules.
How do I find out what kernel modules are in use?,lsmod,Lists loaded kernel modules.
What's currently loaded in the kernel?,lsmod,Lists loaded kernel modules.
What's the operating system name?,uname -o,Displays the operating system name.
How do I check the OS name on this machine?,uname -o,Displays the operating system name.
Display the current operating system's name,uname -o,Displays the operating system name.
Tell me what OS this system is running,uname -o,Displays the operating system name.
What operating system am I currently using?,uname -o,Displays the operating system name.
Could you show me the name of the operating system?,uname -o,Displays the operating system name.
I need to find out the operating system's identification,uname -o,Displays the operating system name.
Please output the OS name,uname -o,Displays the operating system name.
What's the OS variant or name?,uname -o,Displays the operating system name.
How do I determine the OS installed on this Linux box?,uname -o,Displays the operating system name.
Provide me with the operating system string,uname -o,Displays the operating system name.
"Can you tell me the current OS information, specifically the name?",uname -o,Displays the operating system name.
Set the permissions for `file.txt` so only the owner can read and write it,chmod 600 file.txt,Sets file.txt to read/write for owner only.
"Make `file.txt` private to its owner, allowing only read and write access",chmod 600 file.txt,Sets file.txt to read/write for owner only.
How do I restrict `file.txt` so only I can read and modify it?,chmod 600 file.txt,Sets file.txt to read/write for owner only.
I need to secure `file.txt` by giving read/write access exclusively to its owner,chmod 600 file.txt,Sets file.txt to read/write for owner only.
Can you tell me the command to set `file.txt` to `rw-` for the owner and no access for others?,chmod 600 file.txt,Sets file.txt to read/write for owner only.
Ensure no one but the owner can access `file.txt` for reading or writing,chmod 600 file.txt,Sets file.txt to read/write for owner only.
What's the best way to make `file.txt` read/write for the owner and deny all for group/others?,chmod 600 file.txt,Sets file.txt to read/write for owner only.
I want to configure `file.txt` so only I have read and write permissions on it,chmod 600 file.txt,Sets file.txt to read/write for owner only.
"Give `file.txt` read/write permissions to the owner, and remove all other permissions",chmod 600 file.txt,Sets file.txt to read/write for owner only.
Lock down `file.txt` so that only its owner has read and write capabilities,chmod 600 file.txt,Sets file.txt to read/write for owner only.
How do I apply `600` permissions to `file.txt`?,chmod 600 file.txt,Sets file.txt to read/write for owner only.
Set `file.txt` permissions to owner-only read/write,chmod 600 file.txt,Sets file.txt to read/write for owner only.
How do I change the owner of `file.txt` to `user` and see the verbose output?,chown -v user file.txt,Changes owner of file.txt to user with verbose output.
"I need to `chown` `file.txt` to `user`, and I want it to confirm the change",chown -v user file.txt,Changes owner of file.txt to user with verbose output.
What command do I use to make `user` the owner of `file.txt` and show me what it's doing?,chown -v user file.txt,Changes owner of file.txt to user with verbose output.
Can you run `chown -v user file.txt` for me?,chown -v user file.txt,Changes owner of file.txt to user with verbose output.
Set `user` as the owner of `file.txt` and output the verbose details,chown -v user file.txt,Changes owner of file.txt to user with verbose output.
Please change the ownership of `file.txt` to `user` and report the change verbosely,chown -v user file.txt,Changes owner of file.txt to user with verbose output.
I want to transfer ownership of `file.txt` to `user` and get a confirmation message,chown -v user file.txt,Changes owner of file.txt to user with verbose output.
"Execute `chown` on `file.txt` for `user`, making sure to use the verbose option",chown -v user file.txt,Changes owner of file.txt to user with verbose output.
"How can I assign `file.txt` to `user` as its owner, with a confirmation?",chown -v user file.txt,Changes owner of file.txt to user with verbose output.
"Run the command to make `user` the owner of `file.txt`, and display the results",chown -v user file.txt,Changes owner of file.txt to user with verbose output.
"I need to use `chown` to give `file.txt` to `user`, and I want it to tell me it worked",chown -v user file.txt,Changes owner of file.txt to user with verbose output.
What's the best way to change `file.txt`'s owner to `user` and have it print the action?,chown -v user file.txt,Changes owner of file.txt to user with verbose output.
How do I assign the IP address 192.168.1.101/24 to eth0?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
What's the command to set IP 192.168.1.101/24 on the eth0 interface?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
I need to configure eth0 with 192.168.1.101/24. How can I do that?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
Could you tell me how to add the IP 192.168.1.101/24 to eth0?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
I want to apply 192.168.1.101/24 to the eth0 network interface,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
What's the proper way to put IP address 192.168.1.101/24 on dev eth0?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
Linux command to assign 192.168.1.101/24 to eth0?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
How do I give eth0 the IP address 192.168.1.101/24?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
My goal is to get 192.168.1.101/24 working on eth0. What's the command?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
Configure IP 192.168.1.101/24 on eth0. What's the syntax?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
What's the command line to add IP address 192.168.1.101/24 to eth0?,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
I need to make eth0 have the IP 192.168.1.101/,ip addr add 192.168.1.101/24 dev eth0,Assigns IP address 192.168.1.101/24 to eth0.
Unlock the password for user,passwd -u user,"Unlocks the password for user, enabling login."
I need to enable login for user,passwd -u user,"Unlocks the password for user, enabling login."
How do I unlock user's account?,passwd -u user,"Unlocks the password for user, enabling login."
Can you unlock user's password?,passwd -u user,"Unlocks the password for user, enabling login."
Reset the password lock for user,passwd -u user,"Unlocks the password for user, enabling login."
Allow user to log in again,passwd -u user,"Unlocks the password for user, enabling login."
I want to remove the password lockout for user,passwd -u user,"Unlocks the password for user, enabling login."
Make user's account active for login,passwd -u user,"Unlocks the password for user, enabling login."
Please unlock user's account,passwd -u user,"Unlocks the password for user, enabling login."
Clear the login restriction for user,passwd -u user,"Unlocks the password for user, enabling login."
I need to unblock user's password,passwd -u user,"Unlocks the password for user, enabling login."
Enable login capabilities for user,passwd -u user,"Unlocks the password for user, enabling login."
How do I send the SIGKILL signal to process 1234?,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
What's the command to kill process 1234 with signal 9?,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
How do I `kill -9` process 1234?,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
I need to forcibly terminate process ID,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
How can I immediately stop process 1234?,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
Process 1234 is completely unresponsive; how do I kill it?,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
What's the command to send the uncatchable kill signal to PID 1234?,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
How do I make process 1234 disappear right now?,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
I need to guarantee process 1234 stops running; what's the command?,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
"Please kill process 1234 instantly, no questions asked",kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
How do I perform a hard kill on process 1234?,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
I want to terminate PID 1234 without allowing it to gracefully shut down,kill -SIGKILL 1234,Sends the SIGKILL signal to the process with PID 1234.
Run Emacs to open `file.txt` without loading my init file,emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
"I need to edit `file.txt` using Emacs, but I want to skip my usual configuration",emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
"Open `file.txt` in Emacs, ignoring my `init.el`",emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
Could you launch Emacs to view `file.txt` with only the default settings?,emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
Start Emacs for `file.txt` without processing the initialization file,emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
How do I get Emacs to open `file.txt` without loading any of my custom configs?,emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
"I want to open `file.txt` in a 'clean' Emacs session, no dotfiles loaded",emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
Run Emacs on `file.txt` without applying any of my customizations,emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
Open `file.txt` in Emacs with no initialization,emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
"How do I open `file.txt` in a vanilla Emacs, bypassing my custom setup?",emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
"Edit `file.txt` with Emacs, making sure it doesn't load my personal configuration",emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
"Start Emacs with `file.txt` open, but don't load my `.emacs` file",emacs --no-init-file file.txt,Opens file.txt in Emacs without loading the init file.
