user_query,command,description
"Give me the `tar` command to create a `backup.tar` of `/data`, preserving ACLs and all xattrs",tar --acls --xattrs -cpf backup.tar /data,"Creates a tar archive of /data, preserving ACLs and extended attributes."
How can I create a 100MB file filled with zeros on Linux?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
What's the command to make a 100MB empty file named `file.img`?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
I need to generate a 100MB zero-filled file. How do I do that?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
Can you tell me how to create a 100MB test file full of null bytes?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
What's the simplest way to create a 100-megabyte file of zeros on my system?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
I'm looking for a command to make a 100MB file named `file.img` filled with zeros,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
How do I make a 100MB dummy file containing only zeros?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
Generate a 100MB `file.img` with all its bytes set to zero. What's the command?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
I need to provision a 100MB file with zeros. How should I do it?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
What's the bash command to create a 100MB zeroed `file.img`?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
Could you give me the command to create a 100MB `file.img` filled with nulls?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
I want to create a file of a specific size (100MB) and fill it with zeros. How?,dd if=/dev/zero of=file.img bs=1M count=100,Creates a 100MB file.img filled with zeros.
Run `zcmp file1.gz file2.gz`,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
Please compare `file1.gz` and `file2.gz`,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
Can you run `zcmp` on `file1.gz` and `file2.gz` for me?,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
I need to compare `file1.gz` and `file2.gz` without decompressing them,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
Execute `zcmp` with `file1.gz` and `file2.gz` as arguments,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
How do I check if `file1.gz` and `file2.gz` are identical?,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
Perform a `zcmp` comparison on `file1.gz` and `file2.gz`,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
Could you compare `file1.gz` against `file2.gz`?,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
Use the compressed comparison utility for `file1.gz` and `file2.gz`,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
Check for differences between `file1.gz` and `file2.gz` using the appropriate command,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
Please run the command to compare `file1.gz` and `file2.gz` directly,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
I'd like to run `zcmp` on `file1.gz` and `file2.gz`,zcmp file1.gz file2.gz,Compares two compressed files without decompressing.
"How do I compare two compressed files, file1.gz and file2.gz?",zdiff file1.gz file2.gz,Shows differences between two compressed files.
What's the command to show differences between file1.gz and file2.gz?,zdiff file1.gz file2.gz,Shows differences between two compressed files.
Please display the differences between file1.gz and file2.gz,zdiff file1.gz file2.gz,Shows differences between two compressed files.
I need to diff file1.gz and file2.gz. What command should I use?,zdiff file1.gz file2.gz,Shows differences between two compressed files.
Can you run `zdiff` on file1.gz and file2.gz?,zdiff file1.gz file2.gz,Shows differences between two compressed files.
Show me the contents difference between file1.gz and file2.gz,zdiff file1.gz file2.gz,Shows differences between two compressed files.
How do I get a diff of file1.gz and file2.gz?,zdiff file1.gz file2.gz,Shows differences between two compressed files.
I want to compare file1.gz and file2.gz,zdiff file1.gz file2.gz,Shows differences between two compressed files.
What are the differences between file1.gz and file2.gz?,zdiff file1.gz file2.gz,Shows differences between two compressed files.
Tell me how to find the differences in file1.gz and file2.gz,zdiff file1.gz file2.gz,Shows differences between two compressed files.
Could you please run the `zdiff` command for file1.gz and file2.gz?,zdiff file1.gz file2.gz,Shows differences between two compressed files.
I'd like to see a comparison report for file1.gz and file2.gz,zdiff file1.gz file2.gz,Shows differences between two compressed files.
How do I convert a hexdump (`hexdump.txt`) back into a binary file (`file.bin`)?,xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
What's the command to restore `file.bin` from its hexadecimal dump `hexdump.txt`?,xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
I need to decode `hexdump.txt` into `file.bin`. What `xxd` command should I use?,xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
How can I turn a plain hexdump (`hexdump.txt`) back into its original binary form (`file.bin`)?,xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
"Command to reconstruct `file.bin` from `hexdump.txt`, assuming `hexdump.txt` is a raw hex output?",xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
Could you tell me how to convert `hexdump.txt` (a hexdump) to `file.bin` (a binary file)?,xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
I have `hexdump.txt` which is a hexdump. How do I get `file.bin` from it?,xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
"What's the syntax to reverse an `xxd -p` operation, converting `hexdump.txt` back to `file.bin`?",xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
How do I use `xxd` to take `hexdump.txt` and generate `file.bin` from its contents?,xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
Need to transform `hexdump.txt` (hexadecimal data) into a binary file called `file.bin`. How is this done?,xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
"Guide me on converting `hexdump.txt` (a pure hexdump) back into its binary equivalent, `file.bin`",xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
What's the Linux command to get `file.bin` from `hexdump.txt` (a hexdump)?,xxd -r -p hexdump.txt file.bin,Converts a hexdump in hexdump.txt back to binary file.bin.
How do I base64 encode `file.bin`?,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
What's the command to base64 encode `file.bin`?,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
I need to base64 `file.bin`,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
Can you show me how to convert `file.bin` to base64?,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
Encode `file.bin` to base,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
How can I get the base64 representation of `file.bin`?,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
What's the Linux command for base64 encoding `file.bin`?,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
I want to base64-encode the contents of `file.bin`,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
Run `base64` on `file.bin`,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
Generate a base64 string from `file.bin`,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
How do I base64 `file.bin` and print the result to the console?,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
Give me the base64 for `file.bin`,base64 file.bin,Encodes file.bin to base64 and outputs to stdout.
How do I decode the base64 content in `encoded.txt`?,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
Please decode the base64 string stored in `encoded.txt`,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
I need to de-base64 the data from `encoded.txt`,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
Can you show me how to decode `encoded.txt` using base64?,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
Execute the base64 decode operation on `encoded.txt`,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
Decode `encoded.txt` as a base64 file,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
What's the command to base64-decode `encoded.txt`?,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
Extract the original content by decoding `encoded.txt` from base,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
Perform a base64 decode on the file named `encoded.txt`,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
I want to get the raw data from `encoded.txt` after base64 decoding,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
Un-base64 the contents of `encoded.txt`,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
Process `encoded.txt` to decode its base64 encoding,base64 -d encoded.txt,Decodes base64 content from encoded.txt to stdout.
"How do I dump `file.bin` in hexadecimal format, grouped by 4 bytes?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"Can you show me the command to view `file.bin`'s contents as hexadecimal, with 4 bytes per group?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"What's the Linux command to display `file.bin` in hex, showing groups of 4 bytes?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"I need to inspect `file.bin` and see its raw data in hexadecimal, chunked into 4-byte segments. How can I do that?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"Could you provide the command to hexdump `file.bin`, formatting it with 4 bytes per block?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"How do I use `od` to output `file.bin` in hexadecimal, ensuring 4-byte groupings?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"I'm trying to view `file.bin` as hex, with each entry showing 4 bytes. Which command performs this?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"Give me the command line to represent `file.bin`'s binary content in hexadecimal, separated into 4-byte sequences",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"I want to see `file.bin`'s contents in hex, with each set of 4 bytes grouped together. What's the command for this?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"How can I get a hexadecimal dump of `file.bin`, with each value block being 4 bytes long?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"What's the best way to display `file.bin` in hex, making sure to show 4 bytes at a time?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
"I need to output `file.bin` as hexadecimal, with 4 bytes per group. What's the command?",od -t x4 file.bin,"Dumps file.bin in hexadecimal format, 4 bytes per group."
Run `zmore logfile.gz`,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
Please `zmore logfile.gz`,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
Could you execute `zmore logfile.gz`?,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
Open `logfile.gz` for paginated viewing,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
Show me the contents of `logfile.gz` paginated,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
Display `logfile.gz` using `zmore`,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
I need to page through `logfile.gz`; please do that,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
View `logfile.gz` one screen at a time,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
Let's inspect `logfile.gz` with `zmore`,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
Please decompress and paginate `logfile.gz` for viewing,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
"Page through `logfile.gz`, the compressed log file",zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
Get `logfile.gz` open with `zmore`,zmore logfile.gz,"Views compressed logfile.gz with pagination, similar to more."
What's the command to capture HTTP traffic on eth0?,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
How do I use tcpdump to monitor port 80 on interface eth0?,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
I need to sniff all traffic on port 80 coming through eth0. What's the command?,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
Give me the tcpdump command to capture traffic on port 80 via eth,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
Could you provide the command to capture HTTP requests on eth0?,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
Show me how to capture web traffic on eth0 using tcpdump for port,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
What's the `tcpdump` command for monitoring port 80 traffic on the `eth0` interface?,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
Run tcpdump to capture port 80 packets on eth,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
How can I view all HTTP activity on eth0?,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
I want to capture traffic on eth0 specifically for port 80. What's the right tcpdump command?,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
Please tell me the command to capture only HTTP port traffic on eth,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
Get me the command to log all port 80 traffic from eth,tcpdump -i eth0 port 80,Captures HTTP traffic on port 80 via eth0.
Show me the current nftables rules,nft list ruleset,Displays all active nftables firewall rules.
List the active nftables firewall rules,nft list ruleset,Displays all active nftables firewall rules.
Display the nftables ruleset,nft list ruleset,Displays all active nftables firewall rules.
What are the configured nft rules?,nft list ruleset,Displays all active nftables firewall rules.
Could you please show me the nftables configuration?,nft list ruleset,Displays all active nftables firewall rules.
I need to view the nftables rules,nft list ruleset,Displays all active nftables firewall rules.
Provide the current nftables firewall rules,nft list ruleset,Displays all active nftables firewall rules.
How do I see the nftables ruleset?,nft list ruleset,Displays all active nftables firewall rules.
Can you output the nftables rules?,nft list ruleset,Displays all active nftables firewall rules.
Display all current nftables rules,nft list ruleset,Displays all active nftables firewall rules.
What are the rules applied by nftables?,nft list ruleset,Displays all active nftables firewall rules.
Give me the nftables firewall rule list,nft list ruleset,Displays all active nftables firewall rules.
Run `iptraf-ng -i eth0`,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
How do I monitor `eth0` network traffic interactively?,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
Can you start `iptraf-ng` on interface `eth0`?,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
I need to see live network activity on `eth0`,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
Execute the network monitor `iptraf-ng` for `eth0`,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
Please launch `iptraf-ng` targeting `eth0`,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
Show me the real-time traffic passing through `eth0`,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
What's the command to inspect `eth0` with `iptraf-ng`?,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
Get `iptraf-ng` running on `eth0`,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
I want to watch all the network packets on `eth0`,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
Initiate interactive network monitoring for `eth0` using `iptraf-ng`,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
Start monitoring `eth0` traffic,iptraf-ng -i eth0,Monitors network traffic on eth0 interactively.
Please run `hping3 -S 192.168.1.1`,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
Can you execute `hping3 -S 192.168.1.1` for a SYN scan?,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
I need to send TCP SYN packets to 192.168.1.1. Launch `hping3 -S 192.168.1.1`,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
Initiate a network probe on 192.168.1.1 by running `hping3 -S 192.168.1.1`,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
Let's start `hping3 -S 192.168.1.1` to check the host's SYN response,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
Could you run `hping3 -S 192.168.1.1` for me?,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
Perform the command `hping3 -S 192.168.1.1` to send SYN packets,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
Execute `hping3 -S 192.168.1.1` to test 192.168.1.1's general SYN behavior,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
Conduct a SYN probe on 192.168.1.1 using `hping3 -S 192.168.1.1`,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
"To send SYN packets to 192.168.1.1, run `hping3 -S 192.168.1.1`",hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
Begin a `hping3 -S 192.168.1.1` session to analyze the target,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
Time to run `hping3 -S 192.168.1.1` and see what's up with that IP,hping3 -S 192.168.1.1,Sends TCP SYN packets to 192.168.1.1 for network probing.
How do I use netcat to check if port 22 is open on 192.168.1.1?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
Can you test connectivity to port 22 on 192.168.1.1 with `nc`?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
What's the command to verify if 192.168.1.1 is listening on port 22 using netcat?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
I need to quickly scan port 22 on 192.168.1.1. What's the netcat syntax for that?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
How can I use `nc` to see if the SSH port (22) is reachable on 192.168.1.1?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
Could you show me the netcat command to do a verbose check on port 22 of 192.168.1.1?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
What's the best way to determine if port 22 is active on 192.168.1.1 using a network utility like netcat?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
I want to check port 22 on 192.168.1.1 for responsiveness. What's the `netcat` command?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
"How do I perform a basic port scan on 192.168.1.1, specifically for port 22, with `nc`?",netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
"Can netcat tell me if 192.168.1.1 has port 22 open? If so, what's the command?",netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
I need to confirm if port 22 is accessible on 192.168.1.1. What `nc` command should I run?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
What's the Linux command to test the connection to port 22 on host 192.168.1.1 using netcat?,netcat -zv 192.168.1.1 22,Scans port 22 on 192.168.1.1 for connectivity.
Please run the command `ipset create myset hash:ip`,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
Could you create an IP set named `myset` of type `hash:ip`?,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
I need to create an IP set for firewall rules. Set up `myset` as a `hash:ip` type,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
Execute `ipset create myset hash:ip`,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
"Using the `ipset` utility, create a new set called `myset` as a `hash:ip`",ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
Would you mind running `ipset create myset hash:ip`?,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
Go ahead and create the IP set `myset` with `hash:ip`,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
I want to make an IP set. Run the command `ipset create myset hash:ip`,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
Create `myset` (`hash:ip`) using `ipset`,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
"Can you please initiate the creation of an IP set called `myset`, using the `hash:ip` configuration?",ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
Perform `ipset create myset hash:ip`,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
Make an IP set for me: `ipset create myset hash:ip`,ipset create myset hash:ip,Creates an IP set named myset for firewall rules.
How do I capture 10 packets on eth0 using tshark?,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
What's the tshark command to capture 10 packets from eth0?,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
I need to grab 10 packets from eth0 with tshark,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
Run tshark to capture 10 packets on interface eth,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
Can you provide the command for tshark to capture only 10 packets on eth0?,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
How do I limit tshark to 10 packets on the eth0 interface?,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
What's the syntax for tshark to sniff 10 packets off eth0?,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
I'm looking for the tshark command to get the first 10 packets on eth,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
Capture 10 packets on eth0 with tshark,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
"Tshark, 10 packets, eth",tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
How to capture 10 network packets on eth0 using the tshark utility?,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
What command do I use to monitor 10 packets on eth0 via tshark?,tshark -i eth0 -c 10,Captures 10 packets on eth0 using Wireshark's terminal interface.
Generate a secure 16-character password,pwgen -s 16 1,Generates one secure 16-character random password.
Could you please generate a secure 16-character password for me?,pwgen -s 16 1,Generates one secure 16-character random password.
I need one 16-character random password,pwgen -s 16 1,Generates one secure 16-character random password.
Please give me a secure password that is 16 characters long,pwgen -s 16 1,Generates one secure 16-character random password.
"Show me a single, secure, 16-character password",pwgen -s 16 1,Generates one secure 16-character random password.
Can I get a new 16-character secure password?,pwgen -s 16 1,Generates one secure 16-character random password.
"Generate a random, 16-character, secure password",pwgen -s 16 1,Generates one secure 16-character random password.
I'm looking for a secure 16-character password,pwgen -s 16 1,Generates one secure 16-character random password.
Could you provide a 16-character secure password?,pwgen -s 16 1,Generates one secure 16-character random password.
What's a good secure 16-character password I can use?,pwgen -s 16 1,Generates one secure 16-character random password.
"Just one secure 16-character password, please",pwgen -s 16 1,Generates one secure 16-character random password.
Generate me a secure 16-character password,pwgen -s 16 1,Generates one secure 16-character random password.
"Create a new group called newgroup, giving it a GID of",addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
I need to add the group 'newgroup' and assign it GID,addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
Can you please make a group named 'newgroup' with a group ID of 2000?,addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
Add a group 'newgroup' with GID,addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
Set up the group 'newgroup' and specify its GID as,addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
I want to create 'newgroup' and ensure its GID is,addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
Please create a new group entry for 'newgroup' with GID,addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
Could you provision a group named 'newgroup' with the ID 2000?,addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
Make group 'newgroup' and give it the identifier,addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
I need to register a group called 'newgroup' with GID,addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
"Establish 'newgroup' as a new group, assigning GID",addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
"New group 'newgroup', GID",addgroup --gid 2000 newgroup,Creates a group named newgroup with GID 2000.
"How do I set the expiration date for the `user` account to December 31st, 2025?",usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
I need to make the `user` account expire on 2025-12-31. What's the command for that?,usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
What command is used to set `user`'s account expiration to 2025-12-31?,usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
"Set the `user` account's expiry date to December 31st,",usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
How can I expire the `user` account on 2025-12-31?,usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
Could you give me the command to set the account expiry for `user` to 2025-12-31?,usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
"I want to make `user`'s account inactive after December 31st, 2025. What's the procedure?",usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
What's the Linux command to set an account expiration for `user` to the end of 2025?,usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
Can you show me how to configure `user`'s account to expire on 2025-12-31?,usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
"Give me the command to expire `user` on December 31st,",usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
How do you assign an expiration date of 2025-12-31 to the `user` account?,usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
I need to set the account termination date for `user` to,usermod -e 2025-12-31 user,"Sets the account expiration date for user to Dec 31, 2025."
Run the `lastlog` command,lastlog,Displays last login information for all users.
Show me everyone's last login,lastlog,Displays last login information for all users.
How do I display the last login times for all users?,lastlog,Displays last login information for all users.
Can you get me the last login information?,lastlog,Displays last login information for all users.
I need to view the system's user login history,lastlog,Displays last login information for all users.
What's the last login for all accounts?,lastlog,Displays last login information for all users.
Please check when users last logged in,lastlog,Displays last login information for all users.
Could you provide the last login details?,lastlog,Displays last login information for all users.
Retrieve the full last login report,lastlog,Displays last login information for all users.
I want to see the last login dates for all system users,lastlog,Displays last login information for all users.
Generate a list of last login times,lastlog,Displays last login information for all users.
Execute the `lastlog` utility,lastlog,Displays last login information for all users.
Display failed login attempts for user,faillog -u user,Displays failed login attempts for user.
Show me user's failed login history,faillog -u user,Displays failed login attempts for user.
How do I check for user's unsuccessful login attempts?,faillog -u user,Displays failed login attempts for user.
Run faillog for user,faillog -u user,Displays failed login attempts for user.
I need to see user's login failures,faillog -u user,Displays failed login attempts for user.
Can you provide the failed login report for user?,faillog -u user,Displays failed login attempts for user.
What were the failed login attempts recorded for user?,faillog -u user,Displays failed login attempts for user.
Check user's recent failed login attempts,faillog -u user,Displays failed login attempts for user.
Get me the faillog output for user,faillog -u user,Displays failed login attempts for user.
Please list all failed login tries for user,faillog -u user,Displays failed login attempts for user.
I want to view the details of user's failed logins,faillog -u user,Displays failed login attempts for user.
Provide information on user's failed access attempts,faillog -u user,Displays failed login attempts for user.
Show me the cron jobs for user,crontab -u user -l,Lists cron jobs for user.
Display user's crontab entries,crontab -u user -l,Lists cron jobs for user.
View the scheduled tasks for user,crontab -u user -l,Lists cron jobs for user.
What are the cron jobs for user?,crontab -u user -l,Lists cron jobs for user.
Can I see the crontab for user?,crontab -u user -l,Lists cron jobs for user.
I need to get all the cron jobs for user,crontab -u user -l,Lists cron jobs for user.
List the scheduled tasks belonging to user,crontab -u user -l,Lists cron jobs for user.
Retrieve the crontab configuration for user,crontab -u user -l,Lists cron jobs for user.
How do I see user's cron schedule?,crontab -u user -l,Lists cron jobs for user.
Tell me what cron entries user has,crontab -u user -l,Lists cron jobs for user.
Output the cron jobs configured for user,crontab -u user -l,Lists cron jobs for user.
Please show me all the entries in user's crontab,crontab -u user -l,Lists cron jobs for user.
Run systemctl status nginx,systemctl status nginx,Shows the status of the nginx service.
What's the status of the Nginx service?,systemctl status nginx,Shows the status of the nginx service.
